colour	size	x	xend	y	yend	key	showSelectedlegendcoloursize	showSelected2
#FF0000	3	1.73285405102438	1.73356137098728	1	1	fp 16	fp	4
#FF0000	3	1.73356137098728	1.83356137098728	0	0	fp 17	fp	4
#FF0000	3	1.83356137098728	1.93356137098728	0	0	fp 18	fp	4
#FF0000	3	1.93356137098728	2.03356137098728	1	1	fp 19	fp	4
#FF0000	3	2.03356137098728	2.13356137098728	2	2	fp 20	fp	4
#FF0000	3	2.13356137098728	2.23356137098728	3	3	fp 21	fp	4
#FF0000	3	2.23356137098728	2.33356137098728	4	4	fp 22	fp	4
#FF0000	3	2.33356137098728	2.43356137098728	5	5	fp 23	fp	4
#FF0000	3	2.43356137098728	2.53356137098728	6	6	fp 24	fp	4
#FF0000	3	0	0.1	0	0	fp 1	fp	5
#FF0000	3	0.1	1.56330432084473	1	1	fp 2	fp	5
#FF0000	3	1.56330432084473	1.6720342777882	2	2	fp 3	fp	5
#FF0000	3	1.6720342777882	1.71217817532878	2	2	fp 4	fp	5
#FF0000	3	1.71217817532878	1.77036556648037	3	3	fp 5	fp	5
#FF0000	3	1.77036556648037	1.81015768215035	4	4	fp 6	fp	5
#FF0000	3	1.81015768215035	1.91015768215035	4	4	fp 7	fp	5
#FF0000	3	1.91015768215035	2.01015768215035	5	5	fp 8	fp	5
#FF0000	3	2.01015768215035	2.11015768215035	4	4	fp 9	fp	5
#FF0000	3	2.11015768215035	2.21015768215035	3	3	fp 10	fp	5
#FF0000	3	2.21015768215035	2.31015768215035	2	2	fp 11	fp	5
#FF0000	3	2.31015768215035	2.41015768215035	1	1	fp 12	fp	5
#FF0000	3	2.41015768215035	2.51015768215035	0	0	fp 13	fp	5
#FF0000	3	2.51015768215035	2.61015768215035	1	1	fp 14	fp	5
#FF0000	3	2.61015768215035	2.71015768215035	2	2	fp 15	fp	5
#FF0000	3	2.71015768215035	2.81015768215035	3	3	fp 16	fp	5
#FF0000	3	2.81015768215035	2.91015768215035	4	4	fp 17	fp	5
#FF0000	3	2.91015768215035	3.01015768215035	5	5	fp 18	fp	5
#FF0000	3	3.01015768215035	3.11015768215035	6	6	fp 19	fp	5
#FF0000	3	3.11015768215035	3.15062718119234	6	6	fp 20	fp	5
#FF0000	3	3.15062718119234	3.2482810865125	5	5	fp 21	fp	5
#FF0000	3	3.2482810865125	3.47752129480642	5	5	fp 22	fp	5
#FF0000	3	3.47752129480642	3.49992113817834	6	6	fp 23	fp	5
#FF0000	3	3.49992113817834	3.61878424216178	6	6	fp 24	fp	5
#FF0000	3	3.61878424216178	3.71878424216178	6	6	fp 25	fp	5
#FF0000	3	0	0.1	0	0	fp 1	fp	6
#FF0000	3	0.1	1.16894067618721	1	1	fp 2	fp	6
#FF0000	3	1.16894067618721	1.43392156809062	1	1	fp 3	fp	6
#FF0000	3	1.43392156809062	1.56330432084473	1	1	fp 4	fp	6
#FF0000	3	1.56330432084473	1.6720342777882	2	2	fp 5	fp	6
#FF0000	3	1.6720342777882	1.71217817532878	2	2	fp 6	fp	6
#FF0000	3	1.71217817532878	1.77036556648037	3	3	fp 7	fp	6
#FF0000	3	1.77036556648037	1.81021989030229	4	4	fp 8	fp	6
#FF0000	3	1.81021989030229	1.84997530781965	5	5	fp 9	fp	6
#FF0000	3	1.84997530781965	1.87325496159552	4	4	fp 10	fp	6
#FF0000	3	1.87325496159552	1.88060064554228	3	3	fp 11	fp	6
#FF0000	3	1.88060064554228	1.89783494292779	2	2	fp 12	fp	6
#FF0000	3	1.89783494292779	1.89854226289069	1	1	fp 13	fp	6
#FF0000	3	1.89854226289069	1.99854226289069	0	0	fp 14	fp	6
#FF0000	3	1.99854226289069	2.09854226289069	0	0	fp 15	fp	6
#FF0000	3	2.09854226289069	2.19854226289069	1	1	fp 16	fp	6
#FF0000	3	2.19854226289069	2.29854226289069	2	2	fp 17	fp	6
#FF0000	3	2.29854226289069	2.39854226289069	3	3	fp 18	fp	6
#FF0000	3	2.39854226289069	2.49854226289069	4	4	fp 19	fp	6
#FF0000	3	2.49854226289069	2.59854226289069	5	5	fp 20	fp	6
#FF0000	3	2.59854226289069	2.69854226289069	6	6	fp 21	fp	6
#FF0000	3	2.69854226289069	2.79854226289069	5	5	fp 22	fp	6
#FF0000	3	2.79854226289069	3.02778247118461	5	5	fp 23	fp	6
#FF0000	3	3.02778247118461	3.05018231455653	6	6	fp 24	fp	6
#FF0000	3	3.05018231455653	3.15018231455653	6	6	fp 25	fp	6
#FF0000	3	0	0.1	0	0	fp 1	fp	7
#FF0000	3	0.1	1.1496803758085	1	1	fp 2	fp	7
#FF0000	3	1.1496803758085	1.56330432084473	1	1	fp 3	fp	7
#FF0000	3	1.56330432084473	1.69090807643621	2	2	fp 4	fp	7
#FF0000	3	1.69090807643621	1.71217817532878	2	2	fp 5	fp	7
#FF0000	3	1.71217817532878	1.77036556648037	3	3	fp 6	fp	7
#FF0000	3	1.77036556648037	1.81015768215035	4	4	fp 7	fp	7
#FF0000	3	1.81015768215035	1.81021989030229	4	4	fp 8	fp	7
#FF0000	3	1.81021989030229	1.84997530781965	5	5	fp 9	fp	7
#FF0000	3	1.84997530781965	1.87325496159552	4	4	fp 10	fp	7
#FF0000	3	1.87325496159552	1.88060064554228	3	3	fp 11	fp	7
#FF0000	3	1.88060064554228	1.89783494292779	2	2	fp 12	fp	7
#FF0000	3	1.89783494292779	1.89854226289069	1	1	fp 13	fp	7
#FF0000	3	1.89854226289069	1.99854226289069	0	0	fp 14	fp	7
#FF0000	3	1.99854226289069	2.09854226289069	0	0	fp 15	fp	7
#FF0000	3	2.09854226289069	2.19854226289069	1	1	fp 16	fp	7
#FF0000	3	2.19854226289069	2.29854226289069	2	2	fp 17	fp	7
#FF0000	3	2.29854226289069	2.39854226289069	3	3	fp 18	fp	7
#FF0000	3	2.39854226289069	2.49854226289069	4	4	fp 19	fp	7
#FF0000	3	2.49854226289069	2.59854226289069	5	5	fp 20	fp	7
#FF0000	3	2.59854226289069	2.69854226289069	6	6	fp 21	fp	7
#FF0000	3	2.69854226289069	2.73901176193268	6	6	fp 22	fp	7
#FF0000	3	2.73901176193268	3.06590587554676	5	5	fp 23	fp	7
#FF0000	3	3.06590587554676	3.20716882290212	6	6	fp 24	fp	7
#FF0000	3	3.20716882290212	3.30716882290212	6	6	fp 25	fp	7
#FF0000	3	0	0.1	0	0	fp 1	fp	8
#FF0000	3	0.1	1.1496803758085	1	1	fp 2	fp	8
#FF0000	3	1.1496803758085	1.16894067618721	1	1	fp 3	fp	8
#FF0000	3	1.16894067618721	1.26894067618721	1	1	fp 4	fp	8
#FF0000	3	1.26894067618721	1.39832342894131	1	1	fp 5	fp	8
#FF0000	3	1.39832342894131	1.5259271845328	2	2	fp 6	fp	8
#FF0000	3	1.5259271845328	1.54719728342537	2	2	fp 7	fp	8
#FF0000	3	1.54719728342537	1.60538467457696	3	3	fp 8	fp	8
#FF0000	3	1.60538467457696	1.64523899839888	4	4	fp 9	fp	8
#FF0000	3	1.64523899839888	1.68499441591624	5	5	fp 10	fp	8
#FF0000	3	1.68499441591624	1.70827406969211	4	4	fp 11	fp	8
#FF0000	3	1.70827406969211	1.71561975363887	3	3	fp 12	fp	8
#FF0000	3	1.71561975363887	1.73285405102438	2	2	fp 13	fp	8
#FF0000	3	1.73285405102438	1.73356137098728	1	1	fp 14	fp	8
#FF0000	3	1.73356137098728	1.83356137098728	0	0	fp 15	fp	8
#FF0000	3	1.83356137098728	1.93356137098728	0	0	fp 16	fp	8
#FF0000	3	1.93356137098728	2.03356137098728	1	1	fp 17	fp	8
#FF0000	3	2.03356137098728	2.13356137098728	2	2	fp 18	fp	8
#FF0000	3	2.13356137098728	2.23356137098728	3	3	fp 19	fp	8
#FF0000	3	2.23356137098728	2.33356137098728	4	4	fp 20	fp	8
#FF0000	3	2.33356137098728	2.43356137098728	5	5	fp 21	fp	8
#FF0000	3	2.43356137098728	2.53356137098728	6	6	fp 22	fp	8
#FF0000	3	2.53356137098728	2.63356137098728	5	5	fp 23	fp	8
#FF0000	3	2.63356137098728	2.73356137098728	6	6	fp 24	fp	8
#FF0000	3	0	0.1	0	0	fp 1	fp	9
#FF0000	3	0.1	1.56330432084473	1	1	fp 2	fp	9
#FF0000	3	1.56330432084473	1.60634112630132	2	2	fp 3	fp	9
#FF0000	3	1.60634112630132	1.6720342777882	3	3	fp 4	fp	9
#FF0000	3	1.6720342777882	1.71217817532878	3	3	fp 5	fp	9
#FF0000	3	1.71217817532878	1.77920107129501	4	4	fp 6	fp	9
#FF0000	3	1.77920107129501	1.81015768215035	3	3	fp 7	fp	9
#FF0000	3	1.81015768215035	1.91015768215035	3	3	fp 8	fp	9
#FF0000	3	1.91015768215035	2.01015768215035	4	4	fp 9	fp	9
#FF0000	3	2.01015768215035	2.11015768215035	3	3	fp 10	fp	9
#FF0000	3	2.11015768215035	2.21015768215035	2	2	fp 11	fp	9
#FF0000	3	2.21015768215035	2.31015768215035	1	1	fp 12	fp	9
#FF0000	3	2.31015768215035	2.41015768215035	0	0	fp 13	fp	9
#FF0000	3	2.41015768215035	2.51015768215035	1	1	fp 14	fp	9
#FF0000	3	2.51015768215035	2.61015768215035	2	2	fp 15	fp	9
#FF0000	3	2.61015768215035	2.71015768215035	3	3	fp 16	fp	9
#FF0000	3	2.71015768215035	2.81015768215035	4	4	fp 17	fp	9
#FF0000	3	2.81015768215035	2.91015768215035	5	5	fp 18	fp	9
#FF0000	3	2.91015768215035	3.01015768215035	4	4	fp 19	fp	9
#FF0000	3	3.01015768215035	3.04111429300568	4	4	fp 20	fp	9
#FF0000	3	3.04111429300568	3.14272261810273	5	5	fp 21	fp	9
#FF0000	3	3.14272261810273	3.1482810865125	6	6	fp 22	fp	9
#FF0000	3	3.1482810865125	3.39992113817834	6	6	fp 23	fp	9
#FF0000	3	3.39992113817834	3.51878424216178	6	6	fp 24	fp	9
#FF0000	3	3.51878424216178	3.61878424216178	6	6	fp 25	fp	9
#FF0000	3	0	0.1	0	0	fp 1	fp	10
#FF0000	3	0.1	1.16894067618721	1	1	fp 2	fp	10
#FF0000	3	1.16894067618721	1.43392156809062	1	1	fp 3	fp	10
#FF0000	3	1.43392156809062	1.56330432084473	1	1	fp 4	fp	10
#FF0000	3	1.56330432084473	1.60634112630132	2	2	fp 5	fp	10
#FF0000	3	1.60634112630132	1.6720342777882	3	3	fp 6	fp	10
#FF0000	3	1.6720342777882	1.71217817532878	3	3	fp 7	fp	10
#FF0000	3	1.71217817532878	1.77920107129501	4	4	fp 8	fp	10
#FF0000	3	1.77920107129501	1.81021989030229	3	3	fp 9	fp	10
#FF0000	3	1.81021989030229	1.87325496159552	4	4	fp 10	fp	10
#FF0000	3	1.87325496159552	1.88060064554228	3	3	fp 11	fp	10
#FF0000	3	1.88060064554228	1.89783494292779	2	2	fp 12	fp	10
#FF0000	3	1.89783494292779	1.89854226289069	1	1	fp 13	fp	10
#FF0000	3	1.89854226289069	1.99854226289069	0	0	fp 14	fp	10
#FF0000	3	1.99854226289069	2.09854226289069	0	0	fp 15	fp	10
#FF0000	3	2.09854226289069	2.19854226289069	1	1	fp 16	fp	10
#FF0000	3	2.19854226289069	2.29854226289069	2	2	fp 17	fp	10
#FF0000	3	2.29854226289069	2.39854226289069	3	3	fp 18	fp	10
#FF0000	3	2.39854226289069	2.49854226289069	4	4	fp 19	fp	10
#FF0000	3	2.49854226289069	2.59854226289069	5	5	fp 20	fp	10
#FF0000	3	2.59854226289069	2.69854226289069	4	4	fp 21	fp	10
#FF0000	3	2.69854226289069	2.79854226289069	5	5	fp 22	fp	10
#FF0000	3	2.79854226289069	2.89854226289069	6	6	fp 23	fp	10
#FF0000	3	2.89854226289069	3.15018231455653	6	6	fp 24	fp	10
#FF0000	3	3.15018231455653	3.25018231455653	6	6	fp 25	fp	10
#FF0000	3	0	0.1	0	0	fp 1	fp	11
#FF0000	3	0.1	1.1496803758085	1	1	fp 2	fp	11
#FF0000	3	1.1496803758085	1.56330432084473	1	1	fp 3	fp	11
#FF0000	3	1.56330432084473	1.60634112630132	2	2	fp 4	fp	11
#FF0000	3	1.60634112630132	1.69090807643621	3	3	fp 5	fp	11
#FF0000	3	1.69090807643621	1.71217817532878	3	3	fp 6	fp	11
#FF0000	3	1.71217817532878	1.77920107129501	4	4	fp 7	fp	11
#FF0000	3	1.77920107129501	1.81015768215035	3	3	fp 8	fp	11
#FF0000	3	1.81015768215035	1.81021989030229	3	3	fp 9	fp	11
#FF0000	3	1.81021989030229	1.87325496159552	4	4	fp 10	fp	11
#FF0000	3	1.87325496159552	1.88060064554228	3	3	fp 11	fp	11
#FF0000	3	1.88060064554228	1.89783494292779	2	2	fp 12	fp	11
#FF0000	3	1.89783494292779	1.89854226289069	1	1	fp 13	fp	11
#FF0000	3	1.89854226289069	1.99854226289069	0	0	fp 14	fp	11
#FF0000	3	1.99854226289069	2.09854226289069	0	0	fp 15	fp	11
#FF0000	3	2.09854226289069	2.19854226289069	1	1	fp 16	fp	11
#FF0000	3	2.19854226289069	2.29854226289069	2	2	fp 17	fp	11
#FF0000	3	2.29854226289069	2.39854226289069	3	3	fp 18	fp	11
#FF0000	3	2.39854226289069	2.49854226289069	4	4	fp 19	fp	11
#FF0000	3	2.49854226289069	2.59854226289069	5	5	fp 20	fp	11
#FF0000	3	2.59854226289069	2.69854226289069	4	4	fp 21	fp	11
#FF0000	3	2.69854226289069	2.72949887374603	4	4	fp 22	fp	11
#FF0000	3	2.72949887374603	2.83110719884308	5	5	fp 23	fp	11
#FF0000	3	2.83110719884308	3.20716882290212	6	6	fp 24	fp	11
#FF0000	3	3.20716882290212	3.30716882290212	6	6	fp 25	fp	11
#FF0000	3	0	0.1	0	0	fp 1	fp	12
#FF0000	3	0.1	1.1496803758085	1	1	fp 2	fp	12
#FF0000	3	1.1496803758085	1.16894067618721	1	1	fp 3	fp	12
#FF0000	3	1.16894067618721	1.26894067618721	1	1	fp 4	fp	12
#FF0000	3	1.26894067618721	1.39832342894131	1	1	fp 5	fp	12
#FF0000	3	1.39832342894131	1.44136023439791	2	2	fp 6	fp	12
#FF0000	3	1.44136023439791	1.5259271845328	3	3	fp 7	fp	12
#FF0000	3	1.5259271845328	1.54719728342537	3	3	fp 8	fp	12
#FF0000	3	1.54719728342537	1.6142201793916	4	4	fp 9	fp	12
#FF0000	3	1.6142201793916	1.64523899839888	3	3	fp 10	fp	12
#FF0000	3	1.64523899839888	1.70827406969211	4	4	fp 11	fp	12
#FF0000	3	1.70827406969211	1.71561975363887	3	3	fp 12	fp	12
#FF0000	3	1.71561975363887	1.73285405102438	2	2	fp 13	fp	12
#FF0000	3	1.73285405102438	1.73356137098728	1	1	fp 14	fp	12
#FF0000	3	1.73356137098728	1.83356137098728	0	0	fp 15	fp	12
#FF0000	3	1.83356137098728	1.93356137098728	0	0	fp 16	fp	12
#FF0000	3	1.93356137098728	2.03356137098728	1	1	fp 17	fp	12
#FF0000	3	2.03356137098728	2.13356137098728	2	2	fp 18	fp	12
#FF0000	3	2.13356137098728	2.23356137098728	3	3	fp 19	fp	12
#FF0000	3	2.23356137098728	2.33356137098728	4	4	fp 20	fp	12
#FF0000	3	2.33356137098728	2.43356137098728	5	5	fp 21	fp	12
#FF0000	3	2.43356137098728	2.53356137098728	4	4	fp 22	fp	12
#FF0000	3	2.53356137098728	2.63356137098728	5	5	fp 23	fp	12
#FF0000	3	2.63356137098728	2.73356137098728	6	6	fp 24	fp	12
#FF0000	3	0	0.1	0	0	fp 1	fp	13
#FF0000	3	0.1	1.56330432084473	1	1	fp 2	fp	13
#FF0000	3	1.56330432084473	1.6720342777882	2	2	fp 3	fp	13
#FF0000	3	1.6720342777882	1.71217817532878	2	2	fp 4	fp	13
#FF0000	3	1.71217817532878	1.81015768215035	3	3	fp 5	fp	13
#FF0000	3	1.81015768215035	1.91015768215035	3	3	fp 6	fp	13
#FF0000	3	1.91015768215035	2.01015768215035	4	4	fp 7	fp	13
#FF0000	3	2.01015768215035	2.11015768215035	3	3	fp 8	fp	13
#FF0000	3	2.11015768215035	2.21015768215035	2	2	fp 9	fp	13
#FF0000	3	2.21015768215035	2.31015768215035	1	1	fp 10	fp	13
#FF0000	3	2.31015768215035	2.41015768215035	0	0	fp 11	fp	13
#FF0000	3	2.41015768215035	2.51015768215035	1	1	fp 12	fp	13
#FF0000	3	2.51015768215035	2.61015768215035	2	2	fp 13	fp	13
#FF0000	3	2.61015768215035	2.71015768215035	3	3	fp 14	fp	13
#FF0000	3	2.71015768215035	2.81015768215035	4	4	fp 15	fp	13
#FF0000	3	2.81015768215035	2.91015768215035	5	5	fp 16	fp	13
#FF0000	3	2.91015768215035	3.01015768215035	6	6	fp 17	fp	13
#FF0000	3	3.01015768215035	3.11015768215035	5	5	fp 18	fp	13
#FF0000	3	3.11015768215035	3.15062718119234	5	5	fp 19	fp	13
#FF0000	3	3.15062718119234	3.24272261810273	4	4	fp 20	fp	13
#FF0000	3	3.24272261810273	3.2482810865125	5	5	fp 21	fp	13
#FF0000	3	3.2482810865125	3.47752129480642	5	5	fp 22	fp	13
#FF0000	3	3.47752129480642	3.49992113817834	6	6	fp 23	fp	13
#FF0000	3	3.49992113817834	3.61878424216178	6	6	fp 24	fp	13
#FF0000	3	3.61878424216178	3.71878424216178	6	6	fp 25	fp	13
#FF0000	3	0	0.1	0	0	fp 1	fp	14
#FF0000	3	0.1	1.16894067618721	1	1	fp 2	fp	14
#FF0000	3	1.16894067618721	1.43392156809062	1	1	fp 3	fp	14
#FF0000	3	1.43392156809062	1.56330432084473	1	1	fp 4	fp	14
#FF0000	3	1.56330432084473	1.6720342777882	2	2	fp 5	fp	14
#FF0000	3	1.6720342777882	1.71217817532878	2	2	fp 6	fp	14
#FF0000	3	1.71217817532878	1.81021989030229	3	3	fp 7	fp	14
#FF0000	3	1.81021989030229	1.87325496159552	4	4	fp 8	fp	14
#FF0000	3	1.87325496159552	1.88060064554228	3	3	fp 9	fp	14
#FF0000	3	1.88060064554228	1.89783494292779	2	2	fp 10	fp	14
#FF0000	3	1.89783494292779	1.89854226289069	1	1	fp 11	fp	14
#FF0000	3	1.89854226289069	1.99854226289069	0	0	fp 12	fp	14
#FF0000	3	1.99854226289069	2.09854226289069	0	0	fp 13	fp	14
#FF0000	3	2.09854226289069	2.19854226289069	1	1	fp 14	fp	14
#FF0000	3	2.19854226289069	2.29854226289069	2	2	fp 15	fp	14
#FF0000	3	2.29854226289069	2.39854226289069	3	3	fp 16	fp	14
#FF0000	3	2.39854226289069	2.49854226289069	4	4	fp 17	fp	14
#FF0000	3	2.49854226289069	2.59854226289069	5	5	fp 18	fp	14
#FF0000	3	2.59854226289069	2.69854226289069	6	6	fp 19	fp	14
#FF0000	3	2.69854226289069	2.79854226289069	5	5	fp 20	fp	14
#FF0000	3	2.79854226289069	2.89854226289069	4	4	fp 21	fp	14
#FF0000	3	2.89854226289069	2.99854226289069	5	5	fp 22	fp	14
#FF0000	3	2.99854226289069	3.22778247118461	5	5	fp 23	fp	14
#FF0000	3	3.22778247118461	3.25018231455653	6	6	fp 24	fp	14
#FF0000	3	3.25018231455653	3.35018231455653	6	6	fp 25	fp	14
#FF0000	3	0	0.1	0	0	fp 1	fp	15
#FF0000	3	0.1	1.1496803758085	1	1	fp 2	fp	15
#FF0000	3	1.1496803758085	1.56330432084473	1	1	fp 3	fp	15
#FF0000	3	1.56330432084473	1.69090807643621	2	2	fp 4	fp	15
#FF0000	3	1.69090807643621	1.71217817532878	2	2	fp 5	fp	15
#FF0000	3	1.71217817532878	1.81015768215035	3	3	fp 6	fp	15
#FF0000	3	1.81015768215035	1.81021989030229	3	3	fp 7	fp	15
#FF0000	3	1.81021989030229	1.87325496159552	4	4	fp 8	fp	15
#FF0000	3	1.87325496159552	1.88060064554228	3	3	fp 9	fp	15
#FF0000	3	1.88060064554228	1.89783494292779	2	2	fp 10	fp	15
#FF0000	3	1.89783494292779	1.89854226289069	1	1	fp 11	fp	15
#FF0000	3	1.89854226289069	1.99854226289069	0	0	fp 12	fp	15
#FF0000	3	1.99854226289069	2.09854226289069	0	0	fp 13	fp	15
#FF0000	3	2.09854226289069	2.19854226289069	1	1	fp 14	fp	15
#FF0000	3	2.19854226289069	2.29854226289069	2	2	fp 15	fp	15
#FF0000	3	2.29854226289069	2.39854226289069	3	3	fp 16	fp	15
#FF0000	3	2.39854226289069	2.49854226289069	4	4	fp 17	fp	15
#FF0000	3	2.49854226289069	2.59854226289069	5	5	fp 18	fp	15
#FF0000	3	2.59854226289069	2.69854226289069	6	6	fp 19	fp	15
#FF0000	3	2.69854226289069	2.79854226289069	5	5	fp 20	fp	15
#FF0000	3	2.79854226289069	2.83901176193268	5	5	fp 21	fp	15
#FF0000	3	2.83901176193268	2.93110719884308	4	4	fp 22	fp	15
#FF0000	3	2.93110719884308	3.16590587554676	5	5	fp 23	fp	15
#FF0000	3	3.16590587554676	3.30716882290212	6	6	fp 24	fp	15
#FF0000	3	3.30716882290212	3.40716882290212	6	6	fp 25	fp	15
