colour	size	x	xend	y	yend	key	showSelectedlegendcoloursize	showSelected2
#FF0000	3	1.97766723619864	2.07766723619864	2	2	fp 16	fp	4
#FF0000	3	2.07766723619864	2.17766723619864	1	1	fp 17	fp	4
#FF0000	3	2.17766723619864	2.27766723619864	0	0	fp 18	fp	4
#FF0000	3	2.27766723619864	2.37766723619864	1	1	fp 19	fp	4
#FF0000	3	2.37766723619864	2.47766723619864	2	2	fp 20	fp	4
#FF0000	3	2.47766723619864	2.57766723619864	3	3	fp 21	fp	4
#FF0000	3	2.57766723619864	2.67766723619864	4	4	fp 22	fp	4
#FF0000	3	2.67766723619864	2.77766723619864	5	5	fp 23	fp	4
#FF0000	3	2.77766723619864	2.87766723619864	6	6	fp 24	fp	4
#FF0000	3	0	0.1	0	0	fp 1	fp	5
#FF0000	3	0.1	1.56330432084473	1	1	fp 2	fp	5
#FF0000	3	1.56330432084473	1.6720342777882	2	2	fp 3	fp	5
#FF0000	3	1.6720342777882	1.71217817532878	2	2	fp 4	fp	5
#FF0000	3	1.71217817532878	1.77036556648037	3	3	fp 5	fp	5
#FF0000	3	1.77036556648037	1.81015768215035	4	4	fp 6	fp	5
#FF0000	3	1.81015768215035	1.91015768215035	4	4	fp 7	fp	5
#FF0000	3	1.91015768215035	2.01015768215035	5	5	fp 8	fp	5
#FF0000	3	2.01015768215035	2.11015768215035	4	4	fp 9	fp	5
#FF0000	3	2.11015768215035	2.21015768215035	3	3	fp 10	fp	5
#FF0000	3	2.21015768215035	2.31015768215035	2	2	fp 11	fp	5
#FF0000	3	2.31015768215035	2.41015768215035	1	1	fp 12	fp	5
#FF0000	3	2.41015768215035	2.51015768215035	0	0	fp 13	fp	5
#FF0000	3	2.51015768215035	2.61015768215035	1	1	fp 14	fp	5
#FF0000	3	2.61015768215035	2.71015768215035	2	2	fp 15	fp	5
#FF0000	3	2.71015768215035	2.81015768215035	3	3	fp 16	fp	5
#FF0000	3	2.81015768215035	2.91015768215035	4	4	fp 17	fp	5
#FF0000	3	2.91015768215035	3.01015768215035	5	5	fp 18	fp	5
#FF0000	3	3.01015768215035	3.11015768215035	6	6	fp 19	fp	5
#FF0000	3	3.11015768215035	3.2482810865125	6	6	fp 20	fp	5
#FF0000	3	3.2482810865125	3.25052718119234	6	6	fp 21	fp	5
#FF0000	3	3.25052718119234	3.49992113817834	5	5	fp 22	fp	5
#FF0000	3	3.49992113817834	3.57742129480642	5	5	fp 23	fp	5
#FF0000	3	3.57742129480642	3.61878424216178	6	6	fp 24	fp	5
#FF0000	3	3.61878424216178	3.71878424216178	6	6	fp 25	fp	5
#FF0000	3	0	0.1	0	0	fp 1	fp	6
#FF0000	3	0.1	1.06904067618721	1	1	fp 2	fp	6
#FF0000	3	1.06904067618721	1.33402156809062	1	1	fp 3	fp	6
#FF0000	3	1.33402156809062	1.56330432084473	1	1	fp 4	fp	6
#FF0000	3	1.56330432084473	1.6720342777882	2	2	fp 5	fp	6
#FF0000	3	1.6720342777882	1.71217817532878	2	2	fp 6	fp	6
#FF0000	3	1.71217817532878	1.77036556648037	3	3	fp 7	fp	6
#FF0000	3	1.77036556648037	1.81021989030229	4	4	fp 8	fp	6
#FF0000	3	1.81021989030229	1.84264812810205	5	5	fp 9	fp	6
#FF0000	3	1.84264812810205	1.94264812810205	5	5	fp 10	fp	6
#FF0000	3	1.94264812810205	2.04264812810205	4	4	fp 11	fp	6
#FF0000	3	2.04264812810205	2.14264812810205	3	3	fp 12	fp	6
#FF0000	3	2.14264812810205	2.24264812810205	2	2	fp 13	fp	6
#FF0000	3	2.24264812810205	2.34264812810205	1	1	fp 14	fp	6
#FF0000	3	2.34264812810205	2.44264812810205	0	0	fp 15	fp	6
#FF0000	3	2.44264812810205	2.54264812810205	1	1	fp 16	fp	6
#FF0000	3	2.54264812810205	2.64264812810205	2	2	fp 17	fp	6
#FF0000	3	2.64264812810205	2.74264812810205	3	3	fp 18	fp	6
#FF0000	3	2.74264812810205	2.84264812810205	4	4	fp 19	fp	6
#FF0000	3	2.84264812810205	2.94264812810205	5	5	fp 20	fp	6
#FF0000	3	2.94264812810205	3.04264812810205	6	6	fp 21	fp	6
#FF0000	3	3.04264812810205	3.04489422278189	6	6	fp 22	fp	6
#FF0000	3	3.04489422278189	3.2942881797679	5	5	fp 23	fp	6
#FF0000	3	3.2942881797679	3.3942881797679	5	5	fp 24	fp	6
#FF0000	3	3.3942881797679	3.4942881797679	6	6	fp 25	fp	6
#FF0000	3	0	0.1	0	0	fp 1	fp	7
#FF0000	3	0.1	1.0497803758085	1	1	fp 2	fp	7
#FF0000	3	1.0497803758085	1.56330432084473	1	1	fp 3	fp	7
#FF0000	3	1.56330432084473	1.59100807643621	2	2	fp 4	fp	7
#FF0000	3	1.59100807643621	1.71217817532878	2	2	fp 5	fp	7
#FF0000	3	1.71217817532878	1.77036556648037	3	3	fp 6	fp	7
#FF0000	3	1.77036556648037	1.81015768215035	4	4	fp 7	fp	7
#FF0000	3	1.81015768215035	1.81021989030229	4	4	fp 8	fp	7
#FF0000	3	1.81021989030229	1.84264812810205	5	5	fp 9	fp	7
#FF0000	3	1.84264812810205	1.94264812810205	5	5	fp 10	fp	7
#FF0000	3	1.94264812810205	2.04264812810205	4	4	fp 11	fp	7
#FF0000	3	2.04264812810205	2.14264812810205	3	3	fp 12	fp	7
#FF0000	3	2.14264812810205	2.24264812810205	2	2	fp 13	fp	7
#FF0000	3	2.24264812810205	2.34264812810205	1	1	fp 14	fp	7
#FF0000	3	2.34264812810205	2.44264812810205	0	0	fp 15	fp	7
#FF0000	3	2.44264812810205	2.54264812810205	1	1	fp 16	fp	7
#FF0000	3	2.54264812810205	2.64264812810205	2	2	fp 17	fp	7
#FF0000	3	2.64264812810205	2.74264812810205	3	3	fp 18	fp	7
#FF0000	3	2.74264812810205	2.84264812810205	4	4	fp 19	fp	7
#FF0000	3	2.84264812810205	2.94264812810205	5	5	fp 20	fp	7
#FF0000	3	2.94264812810205	3.04264812810205	6	6	fp 21	fp	7
#FF0000	3	3.04264812810205	3.18301762714404	6	6	fp 22	fp	7
#FF0000	3	3.18301762714404	3.50991174075813	5	5	fp 23	fp	7
#FF0000	3	3.50991174075813	3.55127468811349	6	6	fp 24	fp	7
#FF0000	3	3.55127468811349	3.65127468811349	6	6	fp 25	fp	7
#FF0000	3	0	0.1	0	0	fp 1	fp	8
#FF0000	3	0.1	1.0497803758085	1	1	fp 2	fp	8
#FF0000	3	1.0497803758085	1.06904067618721	1	1	fp 3	fp	8
#FF0000	3	1.06904067618721	1.16904067618721	1	1	fp 4	fp	8
#FF0000	3	1.16904067618721	1.39832342894131	1	1	fp 5	fp	8
#FF0000	3	1.39832342894131	1.4260271845328	2	2	fp 6	fp	8
#FF0000	3	1.4260271845328	1.54719728342537	2	2	fp 7	fp	8
#FF0000	3	1.54719728342537	1.60538467457696	3	3	fp 8	fp	8
#FF0000	3	1.60538467457696	1.64523899839888	4	4	fp 9	fp	8
#FF0000	3	1.64523899839888	1.67766723619864	5	5	fp 10	fp	8
#FF0000	3	1.67766723619864	1.77766723619864	5	5	fp 11	fp	8
#FF0000	3	1.77766723619864	1.87766723619864	4	4	fp 12	fp	8
#FF0000	3	1.87766723619864	1.97766723619864	3	3	fp 13	fp	8
#FF0000	3	1.97766723619864	2.07766723619864	2	2	fp 14	fp	8
#FF0000	3	2.07766723619864	2.17766723619864	1	1	fp 15	fp	8
#FF0000	3	2.17766723619864	2.27766723619864	0	0	fp 16	fp	8
#FF0000	3	2.27766723619864	2.37766723619864	1	1	fp 17	fp	8
#FF0000	3	2.37766723619864	2.47766723619864	2	2	fp 18	fp	8
#FF0000	3	2.47766723619864	2.57766723619864	3	3	fp 19	fp	8
#FF0000	3	2.57766723619864	2.67766723619864	4	4	fp 20	fp	8
#FF0000	3	2.67766723619864	2.77766723619864	5	5	fp 21	fp	8
#FF0000	3	2.77766723619864	2.87766723619864	6	6	fp 22	fp	8
#FF0000	3	2.87766723619864	2.97766723619864	5	5	fp 23	fp	8
#FF0000	3	2.97766723619864	3.07766723619864	6	6	fp 24	fp	8
#FF0000	3	0	0.1	0	0	fp 1	fp	9
#FF0000	3	0.1	1.56330432084473	1	1	fp 2	fp	9
#FF0000	3	1.56330432084473	1.60634112630132	2	2	fp 3	fp	9
#FF0000	3	1.60634112630132	1.6720342777882	3	3	fp 4	fp	9
#FF0000	3	1.6720342777882	1.71217817532878	3	3	fp 5	fp	9
#FF0000	3	1.71217817532878	1.77920107129501	4	4	fp 6	fp	9
#FF0000	3	1.77920107129501	1.81015768215035	3	3	fp 7	fp	9
#FF0000	3	1.81015768215035	1.91015768215035	3	3	fp 8	fp	9
#FF0000	3	1.91015768215035	2.01015768215035	4	4	fp 9	fp	9
#FF0000	3	2.01015768215035	2.11015768215035	3	3	fp 10	fp	9
#FF0000	3	2.11015768215035	2.21015768215035	2	2	fp 11	fp	9
#FF0000	3	2.21015768215035	2.31015768215035	1	1	fp 12	fp	9
#FF0000	3	2.31015768215035	2.41015768215035	0	0	fp 13	fp	9
#FF0000	3	2.41015768215035	2.51015768215035	1	1	fp 14	fp	9
#FF0000	3	2.51015768215035	2.61015768215035	2	2	fp 15	fp	9
#FF0000	3	2.61015768215035	2.71015768215035	3	3	fp 16	fp	9
#FF0000	3	2.71015768215035	2.81015768215035	4	4	fp 17	fp	9
#FF0000	3	2.81015768215035	2.91015768215035	5	5	fp 18	fp	9
#FF0000	3	2.91015768215035	2.94111429300568	5	5	fp 19	fp	9
#FF0000	3	2.94111429300568	2.95727697753792	6	6	fp 20	fp	9
#FF0000	3	2.95727697753792	3.0482810865125	5	5	fp 21	fp	9
#FF0000	3	3.0482810865125	3.14262261810273	5	5	fp 22	fp	9
#FF0000	3	3.14262261810273	3.29992113817834	6	6	fp 23	fp	9
#FF0000	3	3.29992113817834	3.41878424216178	6	6	fp 24	fp	9
#FF0000	3	3.41878424216178	3.51878424216178	6	6	fp 25	fp	9
#FF0000	3	0	0.1	0	0	fp 1	fp	10
#FF0000	3	0.1	1.06904067618721	1	1	fp 2	fp	10
#FF0000	3	1.06904067618721	1.33402156809062	1	1	fp 3	fp	10
#FF0000	3	1.33402156809062	1.56330432084473	1	1	fp 4	fp	10
#FF0000	3	1.56330432084473	1.60634112630132	2	2	fp 5	fp	10
#FF0000	3	1.60634112630132	1.6720342777882	3	3	fp 6	fp	10
#FF0000	3	1.6720342777882	1.71217817532878	3	3	fp 7	fp	10
#FF0000	3	1.71217817532878	1.77920107129501	4	4	fp 8	fp	10
#FF0000	3	1.77920107129501	1.81021989030229	3	3	fp 9	fp	10
#FF0000	3	1.81021989030229	1.84264812810205	4	4	fp 10	fp	10
#FF0000	3	1.84264812810205	1.94264812810205	4	4	fp 11	fp	10
#FF0000	3	1.94264812810205	2.04264812810205	3	3	fp 12	fp	10
#FF0000	3	2.04264812810205	2.14264812810205	2	2	fp 13	fp	10
#FF0000	3	2.14264812810205	2.24264812810205	1	1	fp 14	fp	10
#FF0000	3	2.24264812810205	2.34264812810205	0	0	fp 15	fp	10
#FF0000	3	2.34264812810205	2.44264812810205	1	1	fp 16	fp	10
#FF0000	3	2.44264812810205	2.54264812810205	2	2	fp 17	fp	10
#FF0000	3	2.54264812810205	2.64264812810205	3	3	fp 18	fp	10
#FF0000	3	2.64264812810205	2.74264812810205	4	4	fp 19	fp	10
#FF0000	3	2.74264812810205	2.84264812810205	5	5	fp 20	fp	10
#FF0000	3	2.84264812810205	2.94264812810205	6	6	fp 21	fp	10
#FF0000	3	2.94264812810205	3.04264812810205	5	5	fp 22	fp	10
#FF0000	3	3.04264812810205	3.13698965969229	5	5	fp 23	fp	10
#FF0000	3	3.13698965969229	3.2942881797679	6	6	fp 24	fp	10
#FF0000	3	3.2942881797679	3.3942881797679	6	6	fp 25	fp	10
#FF0000	3	0	0.1	0	0	fp 1	fp	11
#FF0000	3	0.1	1.0497803758085	1	1	fp 2	fp	11
#FF0000	3	1.0497803758085	1.56330432084473	1	1	fp 3	fp	11
#FF0000	3	1.56330432084473	1.59100807643621	2	2	fp 4	fp	11
#FF0000	3	1.59100807643621	1.60634112630132	2	2	fp 5	fp	11
#FF0000	3	1.60634112630132	1.71217817532878	3	3	fp 6	fp	11
#FF0000	3	1.71217817532878	1.77920107129501	4	4	fp 7	fp	11
#FF0000	3	1.77920107129501	1.81015768215035	3	3	fp 8	fp	11
#FF0000	3	1.81015768215035	1.81021989030229	3	3	fp 9	fp	11
#FF0000	3	1.81021989030229	1.84264812810205	4	4	fp 10	fp	11
#FF0000	3	1.84264812810205	1.94264812810205	4	4	fp 11	fp	11
#FF0000	3	1.94264812810205	2.04264812810205	3	3	fp 12	fp	11
#FF0000	3	2.04264812810205	2.14264812810205	2	2	fp 13	fp	11
#FF0000	3	2.14264812810205	2.24264812810205	1	1	fp 14	fp	11
#FF0000	3	2.24264812810205	2.34264812810205	0	0	fp 15	fp	11
#FF0000	3	2.34264812810205	2.44264812810205	1	1	fp 16	fp	11
#FF0000	3	2.44264812810205	2.54264812810205	2	2	fp 17	fp	11
#FF0000	3	2.54264812810205	2.64264812810205	3	3	fp 18	fp	11
#FF0000	3	2.64264812810205	2.74264812810205	4	4	fp 19	fp	11
#FF0000	3	2.74264812810205	2.84264812810205	5	5	fp 20	fp	11
#FF0000	3	2.84264812810205	2.87360473895739	5	5	fp 21	fp	11
#FF0000	3	2.87360473895739	2.88976742348963	6	6	fp 22	fp	11
#FF0000	3	2.88976742348963	3.07511306405444	5	5	fp 23	fp	11
#FF0000	3	3.07511306405444	3.35127468811349	6	6	fp 24	fp	11
#FF0000	3	3.35127468811349	3.45127468811349	6	6	fp 25	fp	11
#FF0000	3	0	0.1	0	0	fp 1	fp	12
#FF0000	3	0.1	1.0497803758085	1	1	fp 2	fp	12
#FF0000	3	1.0497803758085	1.06904067618721	1	1	fp 3	fp	12
#FF0000	3	1.06904067618721	1.16904067618721	1	1	fp 4	fp	12
#FF0000	3	1.16904067618721	1.39832342894131	1	1	fp 5	fp	12
#FF0000	3	1.39832342894131	1.4260271845328	2	2	fp 6	fp	12
#FF0000	3	1.4260271845328	1.44136023439791	2	2	fp 7	fp	12
#FF0000	3	1.44136023439791	1.54719728342537	3	3	fp 8	fp	12
#FF0000	3	1.54719728342537	1.6142201793916	4	4	fp 9	fp	12
#FF0000	3	1.6142201793916	1.64523899839888	3	3	fp 10	fp	12
#FF0000	3	1.64523899839888	1.67766723619864	4	4	fp 11	fp	12
#FF0000	3	1.67766723619864	1.77766723619864	4	4	fp 12	fp	12
#FF0000	3	1.77766723619864	1.87766723619864	3	3	fp 13	fp	12
#FF0000	3	1.87766723619864	1.97766723619864	2	2	fp 14	fp	12
#FF0000	3	1.97766723619864	2.07766723619864	1	1	fp 15	fp	12
#FF0000	3	2.07766723619864	2.17766723619864	0	0	fp 16	fp	12
#FF0000	3	2.17766723619864	2.27766723619864	1	1	fp 17	fp	12
#FF0000	3	2.27766723619864	2.37766723619864	2	2	fp 18	fp	12
#FF0000	3	2.37766723619864	2.47766723619864	3	3	fp 19	fp	12
#FF0000	3	2.47766723619864	2.57766723619864	4	4	fp 20	fp	12
#FF0000	3	2.57766723619864	2.67766723619864	5	5	fp 21	fp	12
#FF0000	3	2.67766723619864	2.77766723619864	6	6	fp 22	fp	12
#FF0000	3	2.77766723619864	2.87766723619864	5	5	fp 23	fp	12
#FF0000	3	2.87766723619864	2.97766723619864	6	6	fp 24	fp	12
#FF0000	3	0	0.1	0	0	fp 1	fp	13
#FF0000	3	0.1	1.56330432084473	1	1	fp 2	fp	13
#FF0000	3	1.56330432084473	1.6720342777882	2	2	fp 3	fp	13
#FF0000	3	1.6720342777882	1.71217817532878	2	2	fp 4	fp	13
#FF0000	3	1.71217817532878	1.81015768215035	3	3	fp 5	fp	13
#FF0000	3	1.81015768215035	1.91015768215035	3	3	fp 6	fp	13
#FF0000	3	1.91015768215035	2.01015768215035	4	4	fp 7	fp	13
#FF0000	3	2.01015768215035	2.11015768215035	3	3	fp 8	fp	13
#FF0000	3	2.11015768215035	2.21015768215035	2	2	fp 9	fp	13
#FF0000	3	2.21015768215035	2.31015768215035	1	1	fp 10	fp	13
#FF0000	3	2.31015768215035	2.41015768215035	0	0	fp 11	fp	13
#FF0000	3	2.41015768215035	2.51015768215035	1	1	fp 12	fp	13
#FF0000	3	2.51015768215035	2.61015768215035	2	2	fp 13	fp	13
#FF0000	3	2.61015768215035	2.71015768215035	3	3	fp 14	fp	13
#FF0000	3	2.71015768215035	2.81015768215035	4	4	fp 15	fp	13
#FF0000	3	2.81015768215035	2.91015768215035	5	5	fp 16	fp	13
#FF0000	3	2.91015768215035	3.01015768215035	6	6	fp 17	fp	13
#FF0000	3	3.01015768215035	3.05727697753792	6	6	fp 18	fp	13
#FF0000	3	3.05727697753792	3.1482810865125	5	5	fp 19	fp	13
#FF0000	3	3.1482810865125	3.15052718119234	5	5	fp 20	fp	13
#FF0000	3	3.15052718119234	3.24262261810273	4	4	fp 21	fp	13
#FF0000	3	3.24262261810273	3.39992113817834	5	5	fp 22	fp	13
#FF0000	3	3.39992113817834	3.47742129480642	5	5	fp 23	fp	13
#FF0000	3	3.47742129480642	3.51878424216178	6	6	fp 24	fp	13
#FF0000	3	3.51878424216178	3.61878424216178	6	6	fp 25	fp	13
#FF0000	3	0	0.1	0	0	fp 1	fp	14
#FF0000	3	0.1	1.06904067618721	1	1	fp 2	fp	14
#FF0000	3	1.06904067618721	1.33402156809062	1	1	fp 3	fp	14
#FF0000	3	1.33402156809062	1.56330432084473	1	1	fp 4	fp	14
#FF0000	3	1.56330432084473	1.6720342777882	2	2	fp 5	fp	14
#FF0000	3	1.6720342777882	1.71217817532878	2	2	fp 6	fp	14
#FF0000	3	1.71217817532878	1.81021989030229	3	3	fp 7	fp	14
#FF0000	3	1.81021989030229	1.84264812810205	4	4	fp 8	fp	14
#FF0000	3	1.84264812810205	1.94264812810205	4	4	fp 9	fp	14
#FF0000	3	1.94264812810205	2.04264812810205	3	3	fp 10	fp	14
#FF0000	3	2.04264812810205	2.14264812810205	2	2	fp 11	fp	14
#FF0000	3	2.14264812810205	2.24264812810205	1	1	fp 12	fp	14
#FF0000	3	2.24264812810205	2.34264812810205	0	0	fp 13	fp	14
#FF0000	3	2.34264812810205	2.44264812810205	1	1	fp 14	fp	14
#FF0000	3	2.44264812810205	2.54264812810205	2	2	fp 15	fp	14
#FF0000	3	2.54264812810205	2.64264812810205	3	3	fp 16	fp	14
#FF0000	3	2.64264812810205	2.74264812810205	4	4	fp 17	fp	14
#FF0000	3	2.74264812810205	2.84264812810205	5	5	fp 18	fp	14
#FF0000	3	2.84264812810205	2.94264812810205	6	6	fp 19	fp	14
#FF0000	3	2.94264812810205	3.04264812810205	5	5	fp 20	fp	14
#FF0000	3	3.04264812810205	3.04489422278189	5	5	fp 21	fp	14
#FF0000	3	3.04489422278189	3.13698965969229	4	4	fp 22	fp	14
#FF0000	3	3.13698965969229	3.2942881797679	5	5	fp 23	fp	14
#FF0000	3	3.2942881797679	3.3942881797679	5	5	fp 24	fp	14
#FF0000	3	3.3942881797679	3.4942881797679	6	6	fp 25	fp	14
#FF0000	3	0	0.1	0	0	fp 1	fp	15
#FF0000	3	0.1	1.0497803758085	1	1	fp 2	fp	15
#FF0000	3	1.0497803758085	1.56330432084473	1	1	fp 3	fp	15
#FF0000	3	1.56330432084473	1.59100807643621	2	2	fp 4	fp	15
#FF0000	3	1.59100807643621	1.71217817532878	2	2	fp 5	fp	15
#FF0000	3	1.71217817532878	1.81015768215035	3	3	fp 6	fp	15
#FF0000	3	1.81015768215035	1.81021989030229	3	3	fp 7	fp	15
#FF0000	3	1.81021989030229	1.84264812810205	4	4	fp 8	fp	15
#FF0000	3	1.84264812810205	1.94264812810205	4	4	fp 9	fp	15
#FF0000	3	1.94264812810205	2.04264812810205	3	3	fp 10	fp	15
#FF0000	3	2.04264812810205	2.14264812810205	2	2	fp 11	fp	15
#FF0000	3	2.14264812810205	2.24264812810205	1	1	fp 12	fp	15
#FF0000	3	2.24264812810205	2.34264812810205	0	0	fp 13	fp	15
#FF0000	3	2.34264812810205	2.44264812810205	1	1	fp 14	fp	15
#FF0000	3	2.44264812810205	2.54264812810205	2	2	fp 15	fp	15
#FF0000	3	2.54264812810205	2.64264812810205	3	3	fp 16	fp	15
#FF0000	3	2.64264812810205	2.74264812810205	4	4	fp 17	fp	15
#FF0000	3	2.74264812810205	2.84264812810205	5	5	fp 18	fp	15
#FF0000	3	2.84264812810205	2.94264812810205	6	6	fp 19	fp	15
#FF0000	3	2.94264812810205	2.98976742348963	6	6	fp 20	fp	15
#FF0000	3	2.98976742348963	3.08301762714404	5	5	fp 21	fp	15
#FF0000	3	3.08301762714404	3.17511306405444	4	4	fp 22	fp	15
#FF0000	3	3.17511306405444	3.40991174075813	5	5	fp 23	fp	15
#FF0000	3	3.40991174075813	3.45127468811349	6	6	fp 24	fp	15
#FF0000	3	3.45127468811349	3.55127468811349	6	6	fp 25	fp	15
