xmin	xmax	ymin	ymax	key	clickSelects	showSelected2
2.69854226289069	2.79854226289069	-0.4	8.4	22	22	6
2.79854226289069	3.02868247118461	-0.4	8.4	23	23	6
3.02868247118461	3.05018231455653	-0.4	8.4	24	24	6
3.05018231455653	3.15018231455653	-0.4	8.4	25	25	6
0	0.1	-0.4	8.4	1	1	7
0.1	1.1487803758085	-0.4	8.4	2	2	7
1.1487803758085	1.56330432084473	-0.4	8.4	3	3	7
1.56330432084473	1.69000807643621	-0.4	8.4	4	4	7
1.69000807643621	1.71217817532878	-0.4	8.4	5	5	7
1.71217817532878	1.77036556648037	-0.4	8.4	6	6	7
1.77036556648037	1.81015768215035	-0.4	8.4	7	7	7
1.81015768215035	1.81021989030229	-0.4	8.4	8	8	7
1.81021989030229	1.84997530781965	-0.4	8.4	9	9	7
1.84997530781965	1.87325496159552	-0.4	8.4	10	10	7
1.87325496159552	1.88060064554228	-0.4	8.4	11	11	7
1.88060064554228	1.89783494292779	-0.4	8.4	12	12	7
1.89783494292779	1.89854226289069	-0.4	8.4	13	13	7
1.89854226289069	1.99854226289069	-0.4	8.4	14	14	7
1.99854226289069	2.09854226289069	-0.4	8.4	15	15	7
2.09854226289069	2.19854226289069	-0.4	8.4	16	16	7
2.19854226289069	2.29854226289069	-0.4	8.4	17	17	7
2.29854226289069	2.39854226289069	-0.4	8.4	18	18	7
2.39854226289069	2.49854226289069	-0.4	8.4	19	19	7
2.49854226289069	2.59854226289069	-0.4	8.4	20	20	7
2.59854226289069	2.69854226289069	-0.4	8.4	21	21	7
2.69854226289069	2.73991176193268	-0.4	8.4	22	22	7
2.73991176193268	3.06680587554676	-0.4	8.4	23	23	7
3.06680587554676	3.20716882290212	-0.4	8.4	24	24	7
3.20716882290212	3.30716882290212	-0.4	8.4	25	25	7
0	0.1	-0.4	8.4	1	1	8
0.1	1.1487803758085	-0.4	8.4	2	2	8
1.1487803758085	1.16804067618721	-0.4	8.4	3	3	8
1.16804067618721	1.26804067618721	-0.4	8.4	4	4	8
1.26804067618721	1.39832342894131	-0.4	8.4	5	5	8
1.39832342894131	1.5250271845328	-0.4	8.4	6	6	8
1.5250271845328	1.54719728342537	-0.4	8.4	7	7	8
1.54719728342537	1.60538467457696	-0.4	8.4	8	8	8
1.60538467457696	1.64523899839888	-0.4	8.4	9	9	8
1.64523899839888	1.68499441591624	-0.4	8.4	10	10	8
1.68499441591624	1.70827406969211	-0.4	8.4	11	11	8
1.70827406969211	1.71561975363887	-0.4	8.4	12	12	8
1.71561975363887	1.73285405102438	-0.4	8.4	13	13	8
1.73285405102438	1.73356137098728	-0.4	8.4	14	14	8
1.73356137098728	1.83356137098728	-0.4	8.4	15	15	8
1.83356137098728	1.93356137098728	-0.4	8.4	16	16	8
1.93356137098728	2.03356137098728	-0.4	8.4	17	17	8
2.03356137098728	2.13356137098728	-0.4	8.4	18	18	8
2.13356137098728	2.23356137098728	-0.4	8.4	19	19	8
2.23356137098728	2.33356137098728	-0.4	8.4	20	20	8
2.33356137098728	2.43356137098728	-0.4	8.4	21	21	8
2.43356137098728	2.53356137098728	-0.4	8.4	22	22	8
2.53356137098728	2.63356137098728	-0.4	8.4	23	23	8
2.63356137098728	2.73356137098728	-0.4	8.4	24	24	8
0	0.1	-0.4	8.4	1	1	9
0.1	1.56330432084473	-0.4	8.4	2	2	9
1.56330432084473	1.60634112630132	-0.4	8.4	3	3	9
1.60634112630132	1.6720342777882	-0.4	8.4	4	4	9
1.6720342777882	1.71217817532878	-0.4	8.4	5	5	9
1.71217817532878	1.77920107129501	-0.4	8.4	6	6	9
1.77920107129501	1.81015768215035	-0.4	8.4	7	7	9
1.81015768215035	1.91015768215035	-0.4	8.4	8	8	9
1.91015768215035	2.01015768215035	-0.4	8.4	9	9	9
2.01015768215035	2.11015768215035	-0.4	8.4	10	10	9
2.11015768215035	2.21015768215035	-0.4	8.4	11	11	9
2.21015768215035	2.31015768215035	-0.4	8.4	12	12	9
2.31015768215035	2.41015768215035	-0.4	8.4	13	13	9
2.41015768215035	2.51015768215035	-0.4	8.4	14	14	9
2.51015768215035	2.61015768215035	-0.4	8.4	15	15	9
2.61015768215035	2.71015768215035	-0.4	8.4	16	16	9
2.71015768215035	2.81015768215035	-0.4	8.4	17	17	9
2.81015768215035	2.91015768215035	-0.4	8.4	18	18	9
2.91015768215035	3.01015768215035	-0.4	8.4	19	19	9
3.01015768215035	3.04111429300568	-0.4	8.4	20	20	9
3.04111429300568	3.14362261810273	-0.4	8.4	21	21	9
3.14362261810273	3.1482810865125	-0.4	8.4	22	22	9
3.1482810865125	3.39992113817834	-0.4	8.4	23	23	9
3.39992113817834	3.51878424216178	-0.4	8.4	24	24	9
3.51878424216178	3.61878424216178	-0.4	8.4	25	25	9
0	0.1	-0.4	8.4	1	1	10
0.1	1.16804067618721	-0.4	8.4	2	2	10
1.16804067618721	1.43302156809062	-0.4	8.4	3	3	10
1.43302156809062	1.56330432084473	-0.4	8.4	4	4	10
1.56330432084473	1.60634112630132	-0.4	8.4	5	5	10
1.60634112630132	1.6720342777882	-0.4	8.4	6	6	10
1.6720342777882	1.71217817532878	-0.4	8.4	7	7	10
1.71217817532878	1.77920107129501	-0.4	8.4	8	8	10
1.77920107129501	1.81021989030229	-0.4	8.4	9	9	10
1.81021989030229	1.87325496159552	-0.4	8.4	10	10	10
1.87325496159552	1.88060064554228	-0.4	8.4	11	11	10
1.88060064554228	1.89783494292779	-0.4	8.4	12	12	10
1.89783494292779	1.89854226289069	-0.4	8.4	13	13	10
1.89854226289069	1.99854226289069	-0.4	8.4	14	14	10
1.99854226289069	2.09854226289069	-0.4	8.4	15	15	10
2.09854226289069	2.19854226289069	-0.4	8.4	16	16	10
2.19854226289069	2.29854226289069	-0.4	8.4	17	17	10
2.29854226289069	2.39854226289069	-0.4	8.4	18	18	10
2.39854226289069	2.49854226289069	-0.4	8.4	19	19	10
2.49854226289069	2.59854226289069	-0.4	8.4	20	20	10
2.59854226289069	2.69854226289069	-0.4	8.4	21	21	10
2.69854226289069	2.79854226289069	-0.4	8.4	22	22	10
2.79854226289069	2.89854226289069	-0.4	8.4	23	23	10
2.89854226289069	3.15018231455653	-0.4	8.4	24	24	10
3.15018231455653	3.25018231455653	-0.4	8.4	25	25	10
0	0.1	-0.4	8.4	1	1	11
0.1	1.1487803758085	-0.4	8.4	2	2	11
1.1487803758085	1.56330432084473	-0.4	8.4	3	3	11
1.56330432084473	1.60634112630132	-0.4	8.4	4	4	11
1.60634112630132	1.69000807643621	-0.4	8.4	5	5	11
1.69000807643621	1.71217817532878	-0.4	8.4	6	6	11
1.71217817532878	1.77920107129501	-0.4	8.4	7	7	11
1.77920107129501	1.81015768215035	-0.4	8.4	8	8	11
1.81015768215035	1.81021989030229	-0.4	8.4	9	9	11
1.81021989030229	1.87325496159552	-0.4	8.4	10	10	11
1.87325496159552	1.88060064554228	-0.4	8.4	11	11	11
1.88060064554228	1.89783494292779	-0.4	8.4	12	12	11
1.89783494292779	1.89854226289069	-0.4	8.4	13	13	11
1.89854226289069	1.99854226289069	-0.4	8.4	14	14	11
1.99854226289069	2.09854226289069	-0.4	8.4	15	15	11
2.09854226289069	2.19854226289069	-0.4	8.4	16	16	11
2.19854226289069	2.29854226289069	-0.4	8.4	17	17	11
2.29854226289069	2.39854226289069	-0.4	8.4	18	18	11
2.39854226289069	2.49854226289069	-0.4	8.4	19	19	11
2.49854226289069	2.59854226289069	-0.4	8.4	20	20	11
2.59854226289069	2.69854226289069	-0.4	8.4	21	21	11
2.69854226289069	2.72949887374603	-0.4	8.4	22	22	11
2.72949887374603	2.83200719884308	-0.4	8.4	23	23	11
2.83200719884308	3.20716882290212	-0.4	8.4	24	24	11
3.20716882290212	3.30716882290212	-0.4	8.4	25	25	11
0	0.1	-0.4	8.4	1	1	12
0.1	1.1487803758085	-0.4	8.4	2	2	12
1.1487803758085	1.16804067618721	-0.4	8.4	3	3	12
1.16804067618721	1.26804067618721	-0.4	8.4	4	4	12
1.26804067618721	1.39832342894131	-0.4	8.4	5	5	12
1.39832342894131	1.44136023439791	-0.4	8.4	6	6	12
1.44136023439791	1.5250271845328	-0.4	8.4	7	7	12
1.5250271845328	1.54719728342537	-0.4	8.4	8	8	12
1.54719728342537	1.6142201793916	-0.4	8.4	9	9	12
1.6142201793916	1.64523899839888	-0.4	8.4	10	10	12
1.64523899839888	1.70827406969211	-0.4	8.4	11	11	12
1.70827406969211	1.71561975363887	-0.4	8.4	12	12	12
1.71561975363887	1.73285405102438	-0.4	8.4	13	13	12
1.73285405102438	1.73356137098728	-0.4	8.4	14	14	12
1.73356137098728	1.83356137098728	-0.4	8.4	15	15	12
1.83356137098728	1.93356137098728	-0.4	8.4	16	16	12
1.93356137098728	2.03356137098728	-0.4	8.4	17	17	12
2.03356137098728	2.13356137098728	-0.4	8.4	18	18	12
2.13356137098728	2.23356137098728	-0.4	8.4	19	19	12
2.23356137098728	2.33356137098728	-0.4	8.4	20	20	12
2.33356137098728	2.43356137098728	-0.4	8.4	21	21	12
2.43356137098728	2.53356137098728	-0.4	8.4	22	22	12
2.53356137098728	2.63356137098728	-0.4	8.4	23	23	12
2.63356137098728	2.73356137098728	-0.4	8.4	24	24	12
0	0.1	-0.4	8.4	1	1	13
0.1	1.56330432084473	-0.4	8.4	2	2	13
1.56330432084473	1.6720342777882	-0.4	8.4	3	3	13
1.6720342777882	1.71217817532878	-0.4	8.4	4	4	13
1.71217817532878	1.81015768215035	-0.4	8.4	5	5	13
1.81015768215035	1.91015768215035	-0.4	8.4	6	6	13
1.91015768215035	2.01015768215035	-0.4	8.4	7	7	13
2.01015768215035	2.11015768215035	-0.4	8.4	8	8	13
2.11015768215035	2.21015768215035	-0.4	8.4	9	9	13
2.21015768215035	2.31015768215035	-0.4	8.4	10	10	13
2.31015768215035	2.41015768215035	-0.4	8.4	11	11	13
2.41015768215035	2.51015768215035	-0.4	8.4	12	12	13
2.51015768215035	2.61015768215035	-0.4	8.4	13	13	13
2.61015768215035	2.71015768215035	-0.4	8.4	14	14	13
2.71015768215035	2.81015768215035	-0.4	8.4	15	15	13
2.81015768215035	2.91015768215035	-0.4	8.4	16	16	13
2.91015768215035	3.01015768215035	-0.4	8.4	17	17	13
3.01015768215035	3.11015768215035	-0.4	8.4	18	18	13
3.11015768215035	3.15152718119234	-0.4	8.4	19	19	13
3.15152718119234	3.24362261810273	-0.4	8.4	20	20	13
3.24362261810273	3.2482810865125	-0.4	8.4	21	21	13
3.2482810865125	3.47842129480642	-0.4	8.4	22	22	13
3.47842129480642	3.49992113817834	-0.4	8.4	23	23	13
3.49992113817834	3.61878424216178	-0.4	8.4	24	24	13
3.61878424216178	3.71878424216178	-0.4	8.4	25	25	13
0	0.1	-0.4	8.4	1	1	14
0.1	1.16804067618721	-0.4	8.4	2	2	14
1.16804067618721	1.43302156809062	-0.4	8.4	3	3	14
1.43302156809062	1.56330432084473	-0.4	8.4	4	4	14
1.56330432084473	1.6720342777882	-0.4	8.4	5	5	14
1.6720342777882	1.71217817532878	-0.4	8.4	6	6	14
1.71217817532878	1.81021989030229	-0.4	8.4	7	7	14
1.81021989030229	1.87325496159552	-0.4	8.4	8	8	14
1.87325496159552	1.88060064554228	-0.4	8.4	9	9	14
1.88060064554228	1.89783494292779	-0.4	8.4	10	10	14
1.89783494292779	1.89854226289069	-0.4	8.4	11	11	14
1.89854226289069	1.99854226289069	-0.4	8.4	12	12	14
1.99854226289069	2.09854226289069	-0.4	8.4	13	13	14
2.09854226289069	2.19854226289069	-0.4	8.4	14	14	14
2.19854226289069	2.29854226289069	-0.4	8.4	15	15	14
2.29854226289069	2.39854226289069	-0.4	8.4	16	16	14
2.39854226289069	2.49854226289069	-0.4	8.4	17	17	14
2.49854226289069	2.59854226289069	-0.4	8.4	18	18	14
2.59854226289069	2.69854226289069	-0.4	8.4	19	19	14
2.69854226289069	2.79854226289069	-0.4	8.4	20	20	14
2.79854226289069	2.89854226289069	-0.4	8.4	21	21	14
2.89854226289069	2.99854226289069	-0.4	8.4	22	22	14
2.99854226289069	3.22868247118461	-0.4	8.4	23	23	14
3.22868247118461	3.25018231455653	-0.4	8.4	24	24	14
3.25018231455653	3.35018231455653	-0.4	8.4	25	25	14
0	0.1	-0.4	8.4	1	1	15
0.1	1.1487803758085	-0.4	8.4	2	2	15
1.1487803758085	1.56330432084473	-0.4	8.4	3	3	15
1.56330432084473	1.69000807643621	-0.4	8.4	4	4	15
1.69000807643621	1.71217817532878	-0.4	8.4	5	5	15
1.71217817532878	1.81015768215035	-0.4	8.4	6	6	15
1.81015768215035	1.81021989030229	-0.4	8.4	7	7	15
1.81021989030229	1.87325496159552	-0.4	8.4	8	8	15
1.87325496159552	1.88060064554228	-0.4	8.4	9	9	15
1.88060064554228	1.89783494292779	-0.4	8.4	10	10	15
1.89783494292779	1.89854226289069	-0.4	8.4	11	11	15
1.89854226289069	1.99854226289069	-0.4	8.4	12	12	15
1.99854226289069	2.09854226289069	-0.4	8.4	13	13	15
2.09854226289069	2.19854226289069	-0.4	8.4	14	14	15
2.19854226289069	2.29854226289069	-0.4	8.4	15	15	15
2.29854226289069	2.39854226289069	-0.4	8.4	16	16	15
2.39854226289069	2.49854226289069	-0.4	8.4	17	17	15
2.49854226289069	2.59854226289069	-0.4	8.4	18	18	15
2.59854226289069	2.69854226289069	-0.4	8.4	19	19	15
2.69854226289069	2.79854226289069	-0.4	8.4	20	20	15
2.79854226289069	2.83991176193268	-0.4	8.4	21	21	15
2.83991176193268	2.93200719884308	-0.4	8.4	22	22	15
2.93200719884308	3.16680587554676	-0.4	8.4	23	23	15
3.16680587554676	3.30716882290212	-0.4	8.4	24	24	15
3.30716882290212	3.40716882290212	-0.4	8.4	25	25	15
0	0.1	-0.4	8.4	1	1	16
0.1	1.1487803758085	-0.4	8.4	2	2	16
1.1487803758085	1.16804067618721	-0.4	8.4	3	3	16
1.16804067618721	1.26804067618721	-0.4	8.4	4	4	16
1.26804067618721	1.39832342894131	-0.4	8.4	5	5	16
1.39832342894131	1.5250271845328	-0.4	8.4	6	6	16
1.5250271845328	1.54719728342537	-0.4	8.4	7	7	16
1.54719728342537	1.64523899839888	-0.4	8.4	8	8	16
1.64523899839888	1.70827406969211	-0.4	8.4	9	9	16
1.70827406969211	1.71561975363887	-0.4	8.4	10	10	16
1.71561975363887	1.73285405102438	-0.4	8.4	11	11	16
1.73285405102438	1.73356137098728	-0.4	8.4	12	12	16
1.73356137098728	1.83356137098728	-0.4	8.4	13	13	16
1.83356137098728	1.93356137098728	-0.4	8.4	14	14	16
1.93356137098728	2.03356137098728	-0.4	8.4	15	15	16
2.03356137098728	2.13356137098728	-0.4	8.4	16	16	16
2.13356137098728	2.23356137098728	-0.4	8.4	17	17	16
2.23356137098728	2.33356137098728	-0.4	8.4	18	18	16
2.33356137098728	2.43356137098728	-0.4	8.4	19	19	16
2.43356137098728	2.53356137098728	-0.4	8.4	20	20	16
2.53356137098728	2.63356137098728	-0.4	8.4	21	21	16
2.63356137098728	2.73356137098728	-0.4	8.4	22	22	16
2.73356137098728	2.83356137098728	-0.4	8.4	23	23	16
2.83356137098728	2.93356137098728	-0.4	8.4	24	24	16
0	0.1	-0.4	8.4	1	1	17
0.1	1.60634112630132	-0.4	8.4	2	2	17
1.60634112630132	1.6720342777882	-0.4	8.4	3	3	17
1.6720342777882	1.71217817532878	-0.4	8.4	4	4	17
1.71217817532878	1.77036556648037	-0.4	8.4	5	5	17
1.77036556648037	1.77920107129501	-0.4	8.4	6	6	17
1.77920107129501	1.81015768215035	-0.4	8.4	7	7	17
1.81015768215035	1.91015768215035	-0.4	8.4	8	8	17
1.91015768215035	2.01015768215035	-0.4	8.4	9	9	17
2.01015768215035	2.11015768215035	-0.4	8.4	10	10	17
2.11015768215035	2.21015768215035	-0.4	8.4	11	11	17
2.21015768215035	2.31015768215035	-0.4	8.4	12	12	17
2.31015768215035	2.41015768215035	-0.4	8.4	13	13	17
2.41015768215035	2.51015768215035	-0.4	8.4	14	14	17
2.51015768215035	2.61015768215035	-0.4	8.4	15	15	17
2.61015768215035	2.71015768215035	-0.4	8.4	16	16	17
2.71015768215035	2.81015768215035	-0.4	8.4	17	17	17
2.81015768215035	2.91015768215035	-0.4	8.4	18	18	17
2.91015768215035	2.94111429300568	-0.4	8.4	19	19	17
2.94111429300568	3.0482810865125	-0.4	8.4	20	20	17
3.0482810865125	3.1131978582817	-0.4	8.4	21	21	17
3.1131978582817	3.20282422863024	-0.4	8.4	22	22	17
3.20282422863024	3.29992113817834	-0.4	8.4	23	23	17
3.29992113817834	3.41878424216178	-0.4	8.4	24	24	17
3.41878424216178	3.51878424216178	-0.4	8.4	25	25	17
0	0.1	-0.4	8.4	1	1	18
0.1	1.16804067618721	-0.4	8.4	2	2	18
1.16804067618721	1.43302156809062	-0.4	8.4	3	3	18
1.43302156809062	1.60634112630132	-0.4	8.4	4	4	18
1.60634112630132	1.6720342777882	-0.4	8.4	5	5	18
1.6720342777882	1.71217817532878	-0.4	8.4	6	6	18
1.71217817532878	1.77036556648037	-0.4	8.4	7	7	18
1.77036556648037	1.77920107129501	-0.4	8.4	8	8	18
1.77920107129501	1.81021989030229	-0.4	8.4	9	9	18
1.81021989030229	1.84997530781965	-0.4	8.4	10	10	18
1.84997530781965	1.87325496159552	-0.4	8.4	11	11	18
1.87325496159552	1.88060064554228	-0.4	8.4	12	12	18
1.88060064554228	1.89854226289069	-0.4	8.4	13	13	18
1.89854226289069	1.99854226289069	-0.4	8.4	14	14	18
1.99854226289069	2.09854226289069	-0.4	8.4	15	15	18
2.09854226289069	2.19854226289069	-0.4	8.4	16	16	18
2.19854226289069	2.29854226289069	-0.4	8.4	17	17	18
2.29854226289069	2.39854226289069	-0.4	8.4	18	18	18
2.39854226289069	2.49854226289069	-0.4	8.4	19	19	18
2.49854226289069	2.59854226289069	-0.4	8.4	20	20	18
2.59854226289069	2.69854226289069	-0.4	8.4	21	21	18
2.69854226289069	2.7634590346599	-0.4	8.4	22	22	18
2.7634590346599	2.85308540500843	-0.4	8.4	23	23	18
2.85308540500843	2.95018231455653	-0.4	8.4	24	24	18
2.95018231455653	3.05018231455653	-0.4	8.4	25	25	18
0	0.1	-0.4	8.4	1	1	19
0.1	1.1487803758085	-0.4	8.4	2	2	19
1.1487803758085	1.60634112630132	-0.4	8.4	3	3	19
1.60634112630132	1.69000807643621	-0.4	8.4	4	4	19
1.69000807643621	1.71217817532878	-0.4	8.4	5	5	19
1.71217817532878	1.77036556648037	-0.4	8.4	6	6	19
1.77036556648037	1.77920107129501	-0.4	8.4	7	7	19
1.77920107129501	1.81015768215035	-0.4	8.4	8	8	19
1.81015768215035	1.81021989030229	-0.4	8.4	9	9	19
1.81021989030229	1.84997530781965	-0.4	8.4	10	10	19
1.84997530781965	1.87325496159552	-0.4	8.4	11	11	19
1.87325496159552	1.88060064554228	-0.4	8.4	12	12	19
