xmin	xmax	ymin	ymax	key	showSelected2
1.6142201793916	1.64523899839888	0	2	11	4
1.64523899839888	1.68499441591624	0	2	12	4
1.68499441591624	1.70827406969211	0	2	13	4
1.70827406969211	1.71561975363887	0	2	14	4
1.71561975363887	1.73285405102438	0	2	15	4
1.73285405102438	1.73356137098728	0	1	16	4
1.73356137098728	1.83356137098728	0	0	17	4
1.83356137098728	1.93356137098728	0	0	18	4
1.93356137098728	2.03356137098728	0	0	19	4
2.03356137098728	2.13356137098728	0	0	20	4
2.13356137098728	2.23356137098728	0	0	21	4
2.23356137098728	2.33356137098728	0	0	22	4
2.33356137098728	2.43356137098728	0	0	23	4
2.43356137098728	2.53356137098728	0	0	24	4
0	0.1	0	0	1	5
0.1	1.56330432084473	0	1	2	5
1.56330432084473	1.6720342777882	0	2	3	5
1.6720342777882	1.71217817532878	0	1	4	5
1.71217817532878	1.77036556648037	0	1	5	5
1.77036556648037	1.81015768215035	0	1	6	5
1.81015768215035	1.91015768215035	0	0	7	5
1.91015768215035	2.01015768215035	0	0	8	5
2.01015768215035	2.11015768215035	0	0	9	5
2.11015768215035	2.21015768215035	0	0	10	5
2.21015768215035	2.31015768215035	0	0	11	5
2.31015768215035	2.41015768215035	0	0	12	5
2.41015768215035	2.51015768215035	0	0	13	5
2.51015768215035	2.61015768215035	0	0	14	5
2.61015768215035	2.71015768215035	0	0	15	5
2.71015768215035	2.81015768215035	0	0	16	5
2.81015768215035	2.91015768215035	0	0	17	5
2.91015768215035	3.01015768215035	0	0	18	5
3.01015768215035	3.11015768215035	0	0	19	5
3.11015768215035	3.16052718119234	0	1	20	5
3.16052718119234	3.2482810865125	0	1	21	5
3.2482810865125	3.48742129480642	0	2	22	5
3.48742129480642	3.49992113817834	0	2	23	5
3.49992113817834	3.61878424216178	0	1	24	5
3.61878424216178	3.71878424216178	0	0	25	5
0	0.1	0	0	1	6
0.1	1.15904067618721	0	1	2	6
1.15904067618721	1.42402156809062	0	1	3	6
1.42402156809062	1.56330432084473	0	1	4	6
1.56330432084473	1.6720342777882	0	2	5	6
1.6720342777882	1.71217817532878	0	1	6	6
1.71217817532878	1.77036556648037	0	1	7	6
1.77036556648037	1.81021989030229	0	1	8	6
1.81021989030229	1.84997530781965	0	1	9	6
1.84997530781965	1.87325496159552	0	1	10	6
1.87325496159552	1.88060064554228	0	1	11	6
1.88060064554228	1.89783494292779	0	1	12	6
1.89783494292779	1.89854226289069	0	1	13	6
1.89854226289069	1.99854226289069	0	0	14	6
1.99854226289069	2.09854226289069	0	0	15	6
2.09854226289069	2.19854226289069	0	0	16	6
2.19854226289069	2.29854226289069	0	0	17	6
2.29854226289069	2.39854226289069	0	0	18	6
2.39854226289069	2.49854226289069	0	0	19	6
2.49854226289069	2.59854226289069	0	0	20	6
2.59854226289069	2.69854226289069	0	0	21	6
2.69854226289069	2.79854226289069	0	0	22	6
2.79854226289069	3.03768247118461	0	1	23	6
3.03768247118461	3.05018231455653	0	1	24	6
3.05018231455653	3.15018231455653	0	0	25	6
0	0.1	0	0	1	7
0.1	1.1397803758085	0	1	2	7
1.1397803758085	1.56330432084473	0	1	3	7
1.56330432084473	1.68100807643621	0	1	4	7
1.68100807643621	1.71217817532878	0	2	5	7
1.71217817532878	1.77036556648037	0	2	6	7
1.77036556648037	1.81015768215035	0	2	7	7
1.81015768215035	1.81021989030229	0	1	8	7
1.81021989030229	1.84997530781965	0	1	9	7
1.84997530781965	1.87325496159552	0	1	10	7
1.87325496159552	1.88060064554228	0	1	11	7
1.88060064554228	1.89783494292779	0	1	12	7
1.89783494292779	1.89854226289069	0	1	13	7
1.89854226289069	1.99854226289069	0	0	14	7
1.99854226289069	2.09854226289069	0	0	15	7
2.09854226289069	2.19854226289069	0	0	16	7
2.19854226289069	2.29854226289069	0	0	17	7
2.29854226289069	2.39854226289069	0	0	18	7
2.39854226289069	2.49854226289069	0	0	19	7
2.49854226289069	2.59854226289069	0	0	20	7
2.59854226289069	2.69854226289069	0	0	21	7
2.69854226289069	2.74891176193268	0	1	22	7
2.74891176193268	3.07580587554676	0	1	23	7
3.07580587554676	3.20716882290212	0	1	24	7
3.20716882290212	3.30716882290212	0	0	25	7
0	0.1	0	0	1	8
0.1	1.1397803758085	0	1	2	8
1.1397803758085	1.15904067618721	0	1	3	8
1.15904067618721	1.25904067618721	0	0	4	8
1.25904067618721	1.39832342894131	0	1	5	8
1.39832342894131	1.5160271845328	0	1	6	8
1.5160271845328	1.54719728342537	0	2	7	8
1.54719728342537	1.60538467457696	0	2	8	8
1.60538467457696	1.64523899839888	0	2	9	8
1.64523899839888	1.68499441591624	0	2	10	8
1.68499441591624	1.70827406969211	0	2	11	8
1.70827406969211	1.71561975363887	0	2	12	8
1.71561975363887	1.73285405102438	0	2	13	8
1.73285405102438	1.73356137098728	0	1	14	8
1.73356137098728	1.83356137098728	0	0	15	8
1.83356137098728	1.93356137098728	0	0	16	8
1.93356137098728	2.03356137098728	0	0	17	8
2.03356137098728	2.13356137098728	0	0	18	8
2.13356137098728	2.23356137098728	0	0	19	8
2.23356137098728	2.33356137098728	0	0	20	8
2.33356137098728	2.43356137098728	0	0	21	8
2.43356137098728	2.53356137098728	0	0	22	8
2.53356137098728	2.63356137098728	0	0	23	8
2.63356137098728	2.73356137098728	0	0	24	8
0	0.1	0	0	1	9
0.1	1.56330432084473	0	1	2	9
1.56330432084473	1.60634112630132	0	2	3	9
1.60634112630132	1.6720342777882	0	2	4	9
1.6720342777882	1.71217817532878	0	1	5	9
1.71217817532878	1.77920107129501	0	1	6	9
1.77920107129501	1.81015768215035	0	1	7	9
1.81015768215035	1.91015768215035	0	0	8	9
1.91015768215035	2.01015768215035	0	0	9	9
2.01015768215035	2.11015768215035	0	0	10	9
2.11015768215035	2.21015768215035	0	0	11	9
2.21015768215035	2.31015768215035	0	0	12	9
2.31015768215035	2.41015768215035	0	0	13	9
2.41015768215035	2.51015768215035	0	0	14	9
2.51015768215035	2.61015768215035	0	0	15	9
2.61015768215035	2.71015768215035	0	0	16	9
2.71015768215035	2.81015768215035	0	0	17	9
2.81015768215035	2.91015768215035	0	0	18	9
2.91015768215035	3.01015768215035	0	0	19	9
3.01015768215035	3.04111429300568	0	1	20	9
3.04111429300568	3.1482810865125	0	1	21	9
3.1482810865125	3.15262261810273	0	2	22	9
3.15262261810273	3.39992113817834	0	2	23	9
3.39992113817834	3.51878424216178	0	1	24	9
3.51878424216178	3.61878424216178	0	0	25	9
0	0.1	0	0	1	10
0.1	1.15904067618721	0	1	2	10
1.15904067618721	1.42402156809062	0	1	3	10
1.42402156809062	1.56330432084473	0	1	4	10
1.56330432084473	1.60634112630132	0	2	5	10
1.60634112630132	1.6720342777882	0	2	6	10
1.6720342777882	1.71217817532878	0	1	7	10
1.71217817532878	1.77920107129501	0	1	8	10
1.77920107129501	1.81021989030229	0	1	9	10
1.81021989030229	1.87325496159552	0	1	10	10
1.87325496159552	1.88060064554228	0	1	11	10
1.88060064554228	1.89783494292779	0	1	12	10
1.89783494292779	1.89854226289069	0	1	13	10
1.89854226289069	1.99854226289069	0	0	14	10
1.99854226289069	2.09854226289069	0	0	15	10
2.09854226289069	2.19854226289069	0	0	16	10
2.19854226289069	2.29854226289069	0	0	17	10
2.29854226289069	2.39854226289069	0	0	18	10
2.39854226289069	2.49854226289069	0	0	19	10
2.49854226289069	2.59854226289069	0	0	20	10
2.59854226289069	2.69854226289069	0	0	21	10
2.69854226289069	2.79854226289069	0	0	22	10
2.79854226289069	2.80288379448093	0	1	23	10
2.80288379448093	3.05018231455653	0	1	24	10
3.05018231455653	3.15018231455653	0	0	25	10
0	0.1	0	0	1	11
0.1	1.1397803758085	0	1	2	11
1.1397803758085	1.56330432084473	0	1	3	11
1.56330432084473	1.60634112630132	0	1	4	11
1.60634112630132	1.68100807643621	0	1	5	11
1.68100807643621	1.71217817532878	0	2	6	11
1.71217817532878	1.77920107129501	0	2	7	11
1.77920107129501	1.81015768215035	0	2	8	11
1.81015768215035	1.81021989030229	0	1	9	11
1.81021989030229	1.87325496159552	0	1	10	11
1.87325496159552	1.88060064554228	0	1	11	11
1.88060064554228	1.89783494292779	0	1	12	11
1.89783494292779	1.89854226289069	0	1	13	11
1.89854226289069	1.99854226289069	0	0	14	11
1.99854226289069	2.09854226289069	0	0	15	11
2.09854226289069	2.19854226289069	0	0	16	11
2.19854226289069	2.29854226289069	0	0	17	11
2.29854226289069	2.39854226289069	0	0	18	11
2.39854226289069	2.49854226289069	0	0	19	11
2.49854226289069	2.59854226289069	0	0	20	11
2.59854226289069	2.69854226289069	0	0	21	11
2.69854226289069	2.72949887374603	0	1	22	11
2.72949887374603	2.84100719884308	0	1	23	11
2.84100719884308	3.20716882290212	0	1	24	11
3.20716882290212	3.30716882290212	0	0	25	11
0	0.1	0	0	1	12
0.1	1.1397803758085	0	1	2	12
1.1397803758085	1.15904067618721	0	1	3	12
1.15904067618721	1.25904067618721	0	0	4	12
1.25904067618721	1.39832342894131	0	1	5	12
1.39832342894131	1.44136023439791	0	1	6	12
1.44136023439791	1.5160271845328	0	1	7	12
1.5160271845328	1.54719728342537	0	2	8	12
1.54719728342537	1.6142201793916	0	2	9	12
1.6142201793916	1.64523899839888	0	2	10	12
1.64523899839888	1.70827406969211	0	2	11	12
1.70827406969211	1.71561975363887	0	2	12	12
1.71561975363887	1.73285405102438	0	2	13	12
1.73285405102438	1.73356137098728	0	1	14	12
1.73356137098728	1.83356137098728	0	0	15	12
1.83356137098728	1.93356137098728	0	0	16	12
1.93356137098728	2.03356137098728	0	0	17	12
2.03356137098728	2.13356137098728	0	0	18	12
2.13356137098728	2.23356137098728	0	0	19	12
2.23356137098728	2.33356137098728	0	0	20	12
2.33356137098728	2.43356137098728	0	0	21	12
2.43356137098728	2.53356137098728	0	0	22	12
2.53356137098728	2.63356137098728	0	0	23	12
2.63356137098728	2.73356137098728	0	0	24	12
0	0.1	0	0	1	13
0.1	1.56330432084473	0	1	2	13
1.56330432084473	1.6720342777882	0	2	3	13
1.6720342777882	1.71217817532878	0	1	4	13
1.71217817532878	1.81015768215035	0	1	5	13
1.81015768215035	1.91015768215035	0	0	6	13
1.91015768215035	2.01015768215035	0	0	7	13
2.01015768215035	2.11015768215035	0	0	8	13
2.11015768215035	2.21015768215035	0	0	9	13
2.21015768215035	2.31015768215035	0	0	10	13
2.31015768215035	2.41015768215035	0	0	11	13
2.41015768215035	2.51015768215035	0	0	12	13
2.51015768215035	2.61015768215035	0	0	13	13
2.61015768215035	2.71015768215035	0	0	14	13
2.71015768215035	2.81015768215035	0	0	15	13
2.81015768215035	2.91015768215035	0	0	16	13
2.91015768215035	3.01015768215035	0	0	17	13
3.01015768215035	3.11015768215035	0	0	18	13
3.11015768215035	3.16052718119234	0	1	19	13
3.16052718119234	3.2482810865125	0	1	20	13
3.2482810865125	3.25262261810273	0	2	21	13
3.25262261810273	3.48742129480642	0	2	22	13
3.48742129480642	3.49992113817834	0	2	23	13
3.49992113817834	3.61878424216178	0	1	24	13
3.61878424216178	3.71878424216178	0	0	25	13
0	0.1	0	0	1	14
0.1	1.15904067618721	0	1	2	14
1.15904067618721	1.42402156809062	0	1	3	14
1.42402156809062	1.56330432084473	0	1	4	14
1.56330432084473	1.6720342777882	0	2	5	14
1.6720342777882	1.71217817532878	0	1	6	14
1.71217817532878	1.81021989030229	0	1	7	14
1.81021989030229	1.87325496159552	0	1	8	14
1.87325496159552	1.88060064554228	0	1	9	14
1.88060064554228	1.89783494292779	0	1	10	14
1.89783494292779	1.89854226289069	0	1	11	14
1.89854226289069	1.99854226289069	0	0	12	14
1.99854226289069	2.09854226289069	0	0	13	14
2.09854226289069	2.19854226289069	0	0	14	14
2.19854226289069	2.29854226289069	0	0	15	14
2.29854226289069	2.39854226289069	0	0	16	14
2.39854226289069	2.49854226289069	0	0	17	14
2.49854226289069	2.59854226289069	0	0	18	14
2.59854226289069	2.69854226289069	0	0	19	14
2.69854226289069	2.79854226289069	0	0	20	14
2.79854226289069	2.89854226289069	0	0	21	14
2.89854226289069	2.90288379448093	0	1	22	14
2.90288379448093	3.13768247118461	0	1	23	14
3.13768247118461	3.15018231455653	0	1	24	14
3.15018231455653	3.25018231455653	0	0	25	14
0	0.1	0	0	1	15
0.1	1.1397803758085	0	1	2	15
1.1397803758085	1.56330432084473	0	1	3	15
1.56330432084473	1.68100807643621	0	1	4	15
1.68100807643621	1.71217817532878	0	2	5	15
1.71217817532878	1.81015768215035	0	2	6	15
1.81015768215035	1.81021989030229	0	1	7	15
1.81021989030229	1.87325496159552	0	1	8	15
1.87325496159552	1.88060064554228	0	1	9	15
1.88060064554228	1.89783494292779	0	1	10	15
1.89783494292779	1.89854226289069	0	1	11	15
1.89854226289069	1.99854226289069	0	0	12	15
1.99854226289069	2.09854226289069	0	0	13	15
2.09854226289069	2.19854226289069	0	0	14	15
2.19854226289069	2.29854226289069	0	0	15	15
2.29854226289069	2.39854226289069	0	0	16	15
2.39854226289069	2.49854226289069	0	0	17	15
2.49854226289069	2.59854226289069	0	0	18	15
2.59854226289069	2.69854226289069	0	0	19	15
2.69854226289069	2.79854226289069	0	0	20	15
2.79854226289069	2.84891176193268	0	1	21	15
2.84891176193268	2.94100719884308	0	1	22	15
2.94100719884308	3.17580587554676	0	1	23	15
3.17580587554676	3.30716882290212	0	1	24	15
3.30716882290212	3.40716882290212	0	0	25	15
0	0.1	0	0	1	16
0.1	1.1397803758085	0	1	2	16
1.1397803758085	1.15904067618721	0	1	3	16
1.15904067618721	1.25904067618721	0	0	4	16
1.25904067618721	1.39832342894131	0	1	5	16
1.39832342894131	1.5160271845328	0	1	6	16
1.5160271845328	1.54719728342537	0	2	7	16
1.54719728342537	1.64523899839888	0	2	8	16
1.64523899839888	1.70827406969211	0	2	9	16
1.70827406969211	1.71561975363887	0	2	10	16
1.71561975363887	1.73285405102438	0	2	11	16
1.73285405102438	1.73356137098728	0	1	12	16
1.73356137098728	1.83356137098728	0	0	13	16
1.83356137098728	1.93356137098728	0	0	14	16
1.93356137098728	2.03356137098728	0	0	15	16
2.03356137098728	2.13356137098728	0	0	16	16
2.13356137098728	2.23356137098728	0	0	17	16
2.23356137098728	2.33356137098728	0	0	18	16
2.33356137098728	2.43356137098728	0	0	19	16
2.43356137098728	2.53356137098728	0	0	20	16
2.53356137098728	2.63356137098728	0	0	21	16
2.63356137098728	2.73356137098728	0	0	22	16
2.73356137098728	2.83356137098728	0	0	23	16
2.83356137098728	2.93356137098728	0	0	24	16
0	0.1	0	0	1	17
0.1	1.60634112630132	0	1	2	17
1.60634112630132	1.6720342777882	0	2	3	17
1.6720342777882	1.71217817532878	0	1	4	17
1.71217817532878	1.77036556648037	0	1	5	17
1.77036556648037	1.77920107129501	0	1	6	17
1.77920107129501	1.81015768215035	0	1	7	17
1.81015768215035	1.91015768215035	0	0	8	17
1.91015768215035	2.01015768215035	0	0	9	17
2.01015768215035	2.11015768215035	0	0	10	17
2.11015768215035	2.21015768215035	0	0	11	17
2.21015768215035	2.31015768215035	0	0	12	17
2.31015768215035	2.41015768215035	0	0	13	17
2.41015768215035	2.51015768215035	0	0	14	17
2.51015768215035	2.61015768215035	0	0	15	17
2.61015768215035	2.71015768215035	0	0	16	17
2.71015768215035	2.81015768215035	0	0	17	17
2.81015768215035	2.91015768215035	0	0	18	17
2.91015768215035	2.94111429300568	0	1	19	17
2.94111429300568	3.0482810865125	0	1	20	17
3.0482810865125	3.1221978582817	0	2	21	17
3.1221978582817	3.21182422863024	0	2	22	17
3.21182422863024	3.29992113817834	0	2	23	17
3.29992113817834	3.41878424216178	0	1	24	17
3.41878424216178	3.51878424216178	0	0	25	17
0	0.1	0	0	1	18
0.1	1.15904067618721	0	1	2	18
1.15904067618721	1.42402156809062	0	1	3	18
1.42402156809062	1.60634112630132	0	1	4	18
1.60634112630132	1.6720342777882	0	2	5	18
1.6720342777882	1.71217817532878	0	1	6	18
1.71217817532878	1.77036556648037	0	1	7	18
1.77036556648037	1.77920107129501	0	1	8	18
1.77920107129501	1.81021989030229	0	1	9	18
1.81021989030229	1.84997530781965	0	1	10	18
1.84997530781965	1.87325496159552	0	1	11	18
1.87325496159552	1.88060064554228	0	1	12	18
1.88060064554228	1.89854226289069	0	1	13	18
1.89854226289069	1.99854226289069	0	0	14	18
1.99854226289069	2.09854226289069	0	0	15	18
2.09854226289069	2.19854226289069	0	0	16	18
2.19854226289069	2.29854226289069	0	0	17	18
2.29854226289069	2.39854226289069	0	0	18	18
2.39854226289069	2.49854226289069	0	0	19	18
2.49854226289069	2.59854226289069	0	0	20	18
2.59854226289069	2.69854226289069	0	0	21	18
2.69854226289069	2.7724590346599	0	1	22	18
2.7724590346599	2.86208540500843	0	1	23	18
2.86208540500843	2.95018231455653	0	1	24	18
2.95018231455653	3.05018231455653	0	0	25	18
0	0.1	0	0	1	19
0.1	1.1397803758085	0	1	2	19
1.1397803758085	1.60634112630132	0	1	3	19
1.60634112630132	1.68100807643621	0	1	4	19
1.68100807643621	1.71217817532878	0	2	5	19
1.71217817532878	1.77036556648037	0	2	6	19
1.77036556648037	1.77920107129501	0	2	7	19
1.77920107129501	1.81015768215035	0	2	8	19
1.81015768215035	1.81021989030229	0	1	9	19
1.81021989030229	1.84997530781965	0	1	10	19
1.84997530781965	1.87325496159552	0	1	11	19
1.87325496159552	1.88060064554228	0	1	12	19
1.88060064554228	1.89854226289069	0	1	13	19
1.89854226289069	1.99854226289069	0	0	14	19
1.99854226289069	2.09854226289069	0	0	15	19
2.09854226289069	2.19854226289069	0	0	16	19
2.19854226289069	2.29854226289069	0	0	17	19
2.29854226289069	2.39854226289069	0	0	18	19
2.39854226289069	2.49854226289069	0	0	19	19
2.49854226289069	2.59854226289069	0	0	20	19
2.59854226289069	2.62949887374603	0	1	21	19
2.62949887374603	2.81058243902205	0	1	22	19
2.81058243902205	2.90020880937058	0	1	23	19
2.90020880937058	3.10716882290212	0	1	24	19
3.10716882290212	3.20716882290212	0	0	25	19
0	0.1	0	0	1	20
0.1	1.1397803758085	0	1	2	20
1.1397803758085	1.15904067618721	0	1	3	20
1.15904067618721	1.25904067618721	0	0	4	20
1.25904067618721	1.44136023439791	0	1	5	20
1.44136023439791	1.5160271845328	0	1	6	20
1.5160271845328	1.54719728342537	0	2	7	20
1.54719728342537	1.60538467457696	0	2	8	20
1.60538467457696	1.6142201793916	0	2	9	20
1.6142201793916	1.64523899839888	0	2	10	20
1.64523899839888	1.68499441591624	0	2	11	20
1.68499441591624	1.70827406969211	0	2	12	20
1.70827406969211	1.71561975363887	0	2	13	20
1.71561975363887	1.73356137098728	0	1	14	20
1.73356137098728	1.83356137098728	0	0	15	20
1.83356137098728	1.93356137098728	0	0	16	20
1.93356137098728	2.03356137098728	0	0	17	20
2.03356137098728	2.13356137098728	0	0	18	20
2.13356137098728	2.23356137098728	0	0	19	20
2.23356137098728	2.33356137098728	0	0	20	20
2.33356137098728	2.43356137098728	0	0	21	20
2.43356137098728	2.53356137098728	0	0	22	20
2.53356137098728	2.63356137098728	0	0	23	20
2.63356137098728	2.73356137098728	0	0	24	20
0	0.1	0	0	1	21
0.1	1.6720342777882	0	1	2	21
1.6720342777882	1.71217817532878	0	1	3	21
1.71217817532878	1.77036556648037	0	1	4	21
1.77036556648037	1.81015768215035	0	1	5	21
1.81015768215035	1.91015768215035	0	0	6	21
1.91015768215035	2.01015768215035	0	0	7	21
2.01015768215035	2.11015768215035	0	0	8	21
2.11015768215035	2.21015768215035	0	0	9	21
2.21015768215035	2.31015768215035	0	0	10	21
2.31015768215035	2.41015768215035	0	0	11	21
2.41015768215035	2.51015768215035	0	0	12	21
2.51015768215035	2.61015768215035	0	0	13	21
2.61015768215035	2.71015768215035	0	0	14	21
2.71015768215035	2.81015768215035	0	0	15	21
2.81015768215035	2.91015768215035	0	0	16	21
2.91015768215035	2.96052718119234	0	1	17	21
2.96052718119234	3.0482810865125	0	1	18	21
3.0482810865125	3.1221978582817	0	2	19	21
3.1221978582817	3.21182422863024	0	2	20	21
3.21182422863024	3.28742129480642	0	2	21	21
3.28742129480642	3.29992113817834	0	2	22	21
3.29992113817834	3.41878424216178	0	1	23	21
3.41878424216178	3.51878424216178	0	0	24	21
0	0.1	0	0	1	22
0.1	1.15904067618721	0	1	2	22
1.15904067618721	1.42402156809062	0	1	3	22
1.42402156809062	1.6720342777882	0	1	4	22
1.6720342777882	1.71217817532878	0	1	5	22
1.71217817532878	1.77036556648037	0	1	6	22
1.77036556648037	1.81021989030229	0	1	7	22
1.81021989030229	1.84997530781965	0	1	8	22
1.84997530781965	1.87325496159552	0	1	9	22
1.87325496159552	1.88060064554228	0	1	10	22
1.88060064554228	1.89854226289069	0	1	11	22
1.89854226289069	1.99854226289069	0	0	12	22
1.99854226289069	2.09854226289069	0	0	13	22
2.09854226289069	2.19854226289069	0	0	14	22
2.19854226289069	2.29854226289069	0	0	15	22
2.29854226289069	2.39854226289069	0	0	16	22
2.39854226289069	2.49854226289069	0	0	17	22
2.49854226289069	2.59854226289069	0	0	18	22
2.59854226289069	2.69854226289069	0	0	19	22
2.69854226289069	2.7724590346599	0	1	20	22
2.7724590346599	2.86208540500843	0	1	21	22
2.86208540500843	2.93768247118461	0	1	22	22
2.93768247118461	2.95018231455653	0	1	23	22
2.95018231455653	3.05018231455653	0	0	24	22
0	0.1	0	0	1	23
0.1	1.1397803758085	0	1	2	23
1.1397803758085	1.68100807643621	0	1	3	23
1.68100807643621	1.71217817532878	0	1	4	23
1.71217817532878	1.77036556648037	0	2	5	23
1.77036556648037	1.81015768215035	0	2	6	23
1.81015768215035	1.81021989030229	0	1	7	23
1.81021989030229	1.84997530781965	0	1	8	23
1.84997530781965	1.87325496159552	0	1	9	23
1.87325496159552	1.88060064554228	0	1	10	23
1.88060064554228	1.89854226289069	0	1	11	23
1.89854226289069	1.99854226289069	0	0	12	23
1.99854226289069	2.09854226289069	0	0	13	23
2.09854226289069	2.19854226289069	0	0	14	23
2.19854226289069	2.29854226289069	0	0	15	23
2.29854226289069	2.39854226289069	0	0	16	23
2.39854226289069	2.49854226289069	0	0	17	23
2.49854226289069	2.59854226289069	0	0	18	23
2.59854226289069	2.64891176193268	0	1	19	23
2.64891176193268	2.81058243902205	0	1	20	23
2.81058243902205	2.90020880937058	0	1	21	23
2.90020880937058	2.97580587554676	0	1	22	23
2.97580587554676	3.10716882290212	0	1	23	23
3.10716882290212	3.20716882290212	0	0	24	23
0	0.1	0	0	1	24
0.1	1.1397803758085	0	1	2	24
1.1397803758085	1.15904067618721	0	1	3	24
1.15904067618721	1.25904067618721	0	0	4	24
1.25904067618721	1.5160271845328	0	1	5	24
1.5160271845328	1.54719728342537	0	1	6	24
1.54719728342537	1.60538467457696	0	2	7	24
1.60538467457696	1.64523899839888	0	2	8	24
1.64523899839888	1.68499441591624	0	2	9	24
1.68499441591624	1.70827406969211	0	2	10	24
1.70827406969211	1.71561975363887	0	2	11	24
1.71561975363887	1.73356137098728	0	1	12	24
1.73356137098728	1.83356137098728	0	0	13	24
1.83356137098728	1.93356137098728	0	0	14	24
1.93356137098728	2.03356137098728	0	0	15	24
2.03356137098728	2.13356137098728	0	0	16	24
2.13356137098728	2.23356137098728	0	0	17	24
2.23356137098728	2.33356137098728	0	0	18	24
2.33356137098728	2.43356137098728	0	0	19	24
2.43356137098728	2.53356137098728	0	0	20	24
2.53356137098728	2.63356137098728	0	0	21	24
2.63356137098728	2.73356137098728	0	0	22	24
2.73356137098728	2.83356137098728	0	0	23	24
0	0.1	0	0	1	25
0.1	1.60634112630132	0	1	2	25
1.60634112630132	1.6720342777882	0	2	3	25
1.6720342777882	1.71217817532878	0	1	4	25
1.71217817532878	1.77920107129501	0	1	5	25
